"from","to","target","source"
"Shakeel Khan","Ranvir Shorey",41,99
"Amitabh Bachchan","Ajay Devgn",100,1
"Amitabh Bachchan","Vidya Balan",101,1
"Amitabh Bachchan","Shatrughan Sinha",58,1
"Amitabh Bachchan","Sunny Deol",102,1
"Amitabh Bachchan","Anil Kapoor",103,1
"Amitabh Bachchan","Manoj Bajpayee",3,1
"Amitabh Bachchan","Jackie Shroff",44,1
"Amitabh Bachchan","Anupam Kher",104,1
"Amitabh Bachchan","Deepti Naval",168,1
"Ajay Devgn","Vidya Balan",101,100
"Ajay Devgn","Shatrughan Sinha",58,100
"Ajay Devgn","Sunny Deol",102,100
"Ajay Devgn","Anil Kapoor",103,100
"Ajay Devgn","Manoj Bajpayee",3,100
"Ajay Devgn","Jackie Shroff",44,100
"Ajay Devgn","Anupam Kher",104,100
"Ajay Devgn","Deepti Naval",168,100
"Vidya Balan","Shatrughan Sinha",58,101
"Vidya Balan","Sunny Deol",102,101
"Vidya Balan","Anil Kapoor",103,101
"Vidya Balan","Manoj Bajpayee",3,101
"Vidya Balan","Jackie Shroff",44,101
"Vidya Balan","Anupam Kher",104,101
"Vidya Balan","Deepti Naval",168,101
"Shatrughan Sinha","Sunny Deol",102,58
"Shatrughan Sinha","Anil Kapoor",103,58
"Shatrughan Sinha","Manoj Bajpayee",3,58
"Shatrughan Sinha","Jackie Shroff",44,58
"Shatrughan Sinha","Anupam Kher",104,58
"Shatrughan Sinha","Deepti Naval",168,58
"Sunny Deol","Anil Kapoor",103,102
"Sunny Deol","Manoj Bajpayee",3,102
"Sunny Deol","Jackie Shroff",44,102
"Sunny Deol","Anupam Kher",104,102
"Sunny Deol","Deepti Naval",168,102
"Anil Kapoor","Manoj Bajpayee",3,103
"Anil Kapoor","Jackie Shroff",44,103
"Anil Kapoor","Anupam Kher",104,103
"Anil Kapoor","Deepti Naval",168,103
"Manoj Bajpayee","Jackie Shroff",44,3
"Manoj Bajpayee","Anupam Kher",104,3
"Manoj Bajpayee","Deepti Naval",168,3
"Jackie Shroff","Anupam Kher",104,44
"Jackie Shroff","Deepti Naval",168,44
"Anupam Kher","Deepti Naval",168,104
"Amitabh Bachchan","Shashi Kapoor",105,1
"Amitabh Bachchan","Parveen Babi",21,1
"Amitabh Bachchan","Smita Patil",106,1
"Amitabh Bachchan","Waheeda Rehman",107,1
"Amitabh Bachchan","Om Prakash",53,1
"Amitabh Bachchan","Ranjeet",108,1
"Amitabh Bachchan","Satyendra Kapoor",169,1
"Shashi Kapoor","Parveen Babi",21,105
"Shashi Kapoor","Smita Patil",106,105
"Shashi Kapoor","Waheeda Rehman",107,105
"Shashi Kapoor","Om Prakash",53,105
"Shashi Kapoor","Ranjeet",108,105
"Shashi Kapoor","Satyendra Kapoor",169,105
"Parveen Babi","Smita Patil",106,21
"Parveen Babi","Waheeda Rehman",107,21
"Parveen Babi","Om Prakash",53,21
"Parveen Babi","Ranjeet",108,21
"Parveen Babi","Satyendra Kapoor",169,21
"Smita Patil","Waheeda Rehman",107,106
"Smita Patil","Om Prakash",53,106
"Smita Patil","Ranjeet",108,106
"Smita Patil","Satyendra Kapoor",169,106
"Waheeda Rehman","Om Prakash",53,107
"Waheeda Rehman","Ranjeet",108,107
"Waheeda Rehman","Satyendra Kapoor",169,107
"Om Prakash","Ranjeet",108,53
"Om Prakash","Satyendra Kapoor",169,53
"Ranjeet","Satyendra Kapoor",169,108
"Shah Rukh Khan","Rani Mukerji",36,75
"Shah Rukh Khan","Anupam Kher",104,75
"Shah Rukh Khan","Dilip Prabhavalkar",109,75
"Shah Rukh Khan","Amitabh Bachchan",1,75
"Shah Rukh Khan","Juhi Chawla",110,75
"Shah Rukh Khan","Nina Kulkarni",111,75
"Shah Rukh Khan","Rajpal Yadav",170,75
"Rani Mukerji","Anupam Kher",104,36
"Rani Mukerji","Dilip Prabhavalkar",109,36
"Rani Mukerji","Amitabh Bachchan",1,36
"Rani Mukerji","Juhi Chawla",110,36
"Rani Mukerji","Nina Kulkarni",111,36
"Rani Mukerji","Rajpal Yadav",170,36
"Anupam Kher","Dilip Prabhavalkar",109,104
"Anupam Kher","Amitabh Bachchan",1,104
"Anupam Kher","Juhi Chawla",110,104
"Anupam Kher","Nina Kulkarni",111,104
"Anupam Kher","Rajpal Yadav",170,104
"Dilip Prabhavalkar","Amitabh Bachchan",1,109
"Dilip Prabhavalkar","Juhi Chawla",110,109
"Dilip Prabhavalkar","Nina Kulkarni",111,109
"Dilip Prabhavalkar","Rajpal Yadav",170,109
"Amitabh Bachchan","Juhi Chawla",110,1
"Amitabh Bachchan","Nina Kulkarni",111,1
"Amitabh Bachchan","Rajpal Yadav",170,1
"Juhi Chawla","Nina Kulkarni",111,110
"Juhi Chawla","Rajpal Yadav",170,110
"Nina Kulkarni","Rajpal Yadav",170,111
"Tapsee Pannu","Kirti Kulhari",113,112
"Tapsee Pannu","Andrea Tariang",114,112
"Tapsee Pannu","Amitabh Bachchan",1,112
"Tapsee Pannu","Piyush Mishra",115,112
"Tapsee Pannu","Angad Bedi",116,112
"Tapsee Pannu","Vijay Varma",117,112
"Tapsee Pannu","Raashul Tandon",118,112
"Tapsee Pannu","Tushar Pandey",119,112
"Tapsee Pannu","Dhritiman Chatterjee",120,112
"Tapsee Pannu","Mamata Shankar",171,112
"Kirti Kulhari","Andrea Tariang",114,113
"Kirti Kulhari","Amitabh Bachchan",1,113
"Kirti Kulhari","Piyush Mishra",115,113
"Kirti Kulhari","Angad Bedi",116,113
"Kirti Kulhari","Vijay Varma",117,113
"Kirti Kulhari","Raashul Tandon",118,113
"Kirti Kulhari","Tushar Pandey",119,113
"Kirti Kulhari","Dhritiman Chatterjee",120,113
"Kirti Kulhari","Mamata Shankar",171,113
"Andrea Tariang","Amitabh Bachchan",1,114
"Andrea Tariang","Piyush Mishra",115,114
"Andrea Tariang","Angad Bedi",116,114
"Andrea Tariang","Vijay Varma",117,114
"Andrea Tariang","Raashul Tandon",118,114
"Andrea Tariang","Tushar Pandey",119,114
"Andrea Tariang","Dhritiman Chatterjee",120,114
"Andrea Tariang","Mamata Shankar",171,114
"Amitabh Bachchan","Piyush Mishra",115,1
"Amitabh Bachchan","Angad Bedi",116,1
"Amitabh Bachchan","Vijay Varma",117,1
"Amitabh Bachchan","Raashul Tandon",118,1
"Amitabh Bachchan","Tushar Pandey",119,1
"Amitabh Bachchan","Dhritiman Chatterjee",120,1
"Amitabh Bachchan","Mamata Shankar",171,1
"Piyush Mishra","Angad Bedi",116,115
"Piyush Mishra","Vijay Varma",117,115
"Piyush Mishra","Raashul Tandon",118,115
"Piyush Mishra","Tushar Pandey",119,115
"Piyush Mishra","Dhritiman Chatterjee",120,115
"Piyush Mishra","Mamata Shankar",171,115
"Angad Bedi","Vijay Varma",117,116
"Angad Bedi","Raashul Tandon",118,116
"Angad Bedi","Tushar Pandey",119,116
"Angad Bedi","Dhritiman Chatterjee",120,116
"Angad Bedi","Mamata Shankar",171,116
"Vijay Varma","Raashul Tandon",118,117
"Vijay Varma","Tushar Pandey",119,117
"Vijay Varma","Dhritiman Chatterjee",120,117
"Vijay Varma","Mamata Shankar",171,117
"Raashul Tandon","Tushar Pandey",119,118
"Raashul Tandon","Dhritiman Chatterjee",120,118
"Raashul Tandon","Mamata Shankar",171,118
"Tushar Pandey","Dhritiman Chatterjee",120,119
"Tushar Pandey","Mamata Shankar",171,119
"Dhritiman Chatterjee","Mamata Shankar",171,120
"Amitabh Bachchan","Hema Malini",27,1
"Amitabh Bachchan","Amjad Khan",71,1
"Amitabh Bachchan","Sachin",121,1
"Amitabh Bachchan","Shakti Kapoor",122,1
"Amitabh Bachchan","Ranjeeta Kaur",123,1
"Amitabh Bachchan","Paintal",124,1
"Amitabh Bachchan","Ranjeet",108,1
"Hema Malini","Amjad Khan",71,27
"Hema Malini","Sachin",121,27
"Hema Malini","Shakti Kapoor",122,27
"Hema Malini","Ranjeeta Kaur",123,27
"Hema Malini","Paintal",124,27
"Hema Malini","Ranjeet",108,27
"Amjad Khan","Sachin",121,71
"Amjad Khan","Shakti Kapoor",122,71
"Amjad Khan","Ranjeeta Kaur",123,71
"Amjad Khan","Paintal",124,71
"Amjad Khan","Ranjeet",108,71
"Sachin","Shakti Kapoor",122,121
"Sachin","Ranjeeta Kaur",123,121
"Sachin","Paintal",124,121
"Sachin","Ranjeet",108,121
"Shakti Kapoor","Ranjeeta Kaur",123,122
"Shakti Kapoor","Paintal",124,122
"Shakti Kapoor","Ranjeet",108,122
"Ranjeeta Kaur","Paintal",124,123
"Ranjeeta Kaur","Ranjeet",108,123
"Paintal","Ranjeet",108,124
"Kareena Kapoor","Amitabh Bachchan",1,81
"Kareena Kapoor","Ajay Devgn",100,81
"Kareena Kapoor","Arjun Rampal",125,81
"Kareena Kapoor","Amrita Rao",126,81
"Kareena Kapoor","Manoj Bajpayee",3,81
"Kareena Kapoor","Vipin Sharma",127,81
"Kareena Kapoor","Anjali Patil",172,81
"Amitabh Bachchan","Ajay Devgn",100,1
"Amitabh Bachchan","Arjun Rampal",125,1
"Amitabh Bachchan","Amrita Rao",126,1
"Amitabh Bachchan","Manoj Bajpayee",3,1
"Amitabh Bachchan","Vipin Sharma",127,1
"Amitabh Bachchan","Anjali Patil",172,1
"Ajay Devgn","Arjun Rampal",125,100
"Ajay Devgn","Amrita Rao",126,100
"Ajay Devgn","Manoj Bajpayee",3,100
"Ajay Devgn","Vipin Sharma",127,100
"Ajay Devgn","Anjali Patil",172,100
"Arjun Rampal","Amrita Rao",126,125
"Arjun Rampal","Manoj Bajpayee",3,125
"Arjun Rampal","Vipin Sharma",127,125
"Arjun Rampal","Anjali Patil",172,125
"Amrita Rao","Manoj Bajpayee",3,126
"Amrita Rao","Vipin Sharma",127,126
"Amrita Rao","Anjali Patil",172,126
"Manoj Bajpayee","Vipin Sharma",127,3
"Manoj Bajpayee","Anjali Patil",172,3
"Vipin Sharma","Anjali Patil",172,127
"Sanjay Dutt","Sunil Shetty",94,128
"Sanjay Dutt","Amitabh Bachchan",1,128
"Sanjay Dutt","Arbaaz Khan",129,128
"Sanjay Dutt","Abhishek Bachchan",76,128
"Sanjay Dutt","Diya Mirza",130,128
"Sanjay Dutt","Aarti Chhabria",131,128
"Sanjay Dutt","Tusshar Kapoor",132,128
"Sanjay Dutt","Vivek Oberoi",91,128
"Sanjay Dutt","Neha Dhupia",133,128
"Sanjay Dutt","Rohit Roy",134,128
"Sanjay Dutt","Aditya Lakhia",135,128
"Sanjay Dutt","Ravi Gossain",136,128
"Sanjay Dutt","Shabbir Ahluwalia",137,128
"Sanjay Dutt","Akhilendra Mishra",138,128
"Sanjay Dutt","Amrita Singh",25,128
"Sunil Shetty","Amitabh Bachchan",1,94
"Sunil Shetty","Arbaaz Khan",129,94
"Sunil Shetty","Abhishek Bachchan",76,94
"Sunil Shetty","Diya Mirza",130,94
"Sunil Shetty","Aarti Chhabria",131,94
"Sunil Shetty","Tusshar Kapoor",132,94
"Sunil Shetty","Vivek Oberoi",91,94
"Sunil Shetty","Neha Dhupia",133,94
"Sunil Shetty","Rohit Roy",134,94
"Sunil Shetty","Aditya Lakhia",135,94
"Sunil Shetty","Ravi Gossain",136,94
"Sunil Shetty","Shabbir Ahluwalia",137,94
"Sunil Shetty","Akhilendra Mishra",138,94
"Sunil Shetty","Amrita Singh",25,94
"Amitabh Bachchan","Arbaaz Khan",129,1
"Amitabh Bachchan","Abhishek Bachchan",76,1
"Amitabh Bachchan","Diya Mirza",130,1
"Amitabh Bachchan","Aarti Chhabria",131,1
"Amitabh Bachchan","Tusshar Kapoor",132,1
"Amitabh Bachchan","Vivek Oberoi",91,1
"Amitabh Bachchan","Neha Dhupia",133,1
"Amitabh Bachchan","Rohit Roy",134,1
"Amitabh Bachchan","Aditya Lakhia",135,1
"Amitabh Bachchan","Ravi Gossain",136,1
"Amitabh Bachchan","Shabbir Ahluwalia",137,1
"Amitabh Bachchan","Akhilendra Mishra",138,1
"Amitabh Bachchan","Amrita Singh",25,1
"Arbaaz Khan","Abhishek Bachchan",76,129
"Arbaaz Khan","Diya Mirza",130,129
"Arbaaz Khan","Aarti Chhabria",131,129
"Arbaaz Khan","Tusshar Kapoor",132,129
"Arbaaz Khan","Vivek Oberoi",91,129
"Arbaaz Khan","Neha Dhupia",133,129
"Arbaaz Khan","Rohit Roy",134,129
"Arbaaz Khan","Aditya Lakhia",135,129
"Arbaaz Khan","Ravi Gossain",136,129
"Arbaaz Khan","Shabbir Ahluwalia",137,129
"Arbaaz Khan","Akhilendra Mishra",138,129
"Arbaaz Khan","Amrita Singh",25,129
"Abhishek Bachchan","Diya Mirza",130,76
"Abhishek Bachchan","Aarti Chhabria",131,76
"Abhishek Bachchan","Tusshar Kapoor",132,76
"Abhishek Bachchan","Vivek Oberoi",91,76
"Abhishek Bachchan","Neha Dhupia",133,76
"Abhishek Bachchan","Rohit Roy",134,76
"Abhishek Bachchan","Aditya Lakhia",135,76
"Abhishek Bachchan","Ravi Gossain",136,76
"Abhishek Bachchan","Shabbir Ahluwalia",137,76
"Abhishek Bachchan","Akhilendra Mishra",138,76
"Abhishek Bachchan","Amrita Singh",25,76
"Diya Mirza","Aarti Chhabria",131,130
"Diya Mirza","Tusshar Kapoor",132,130
"Diya Mirza","Vivek Oberoi",91,130
"Diya Mirza","Neha Dhupia",133,130
"Diya Mirza","Rohit Roy",134,130
"Diya Mirza","Aditya Lakhia",135,130
"Diya Mirza","Ravi Gossain",136,130
"Diya Mirza","Shabbir Ahluwalia",137,130
"Diya Mirza","Akhilendra Mishra",138,130
"Diya Mirza","Amrita Singh",25,130
"Aarti Chhabria","Tusshar Kapoor",132,131
"Aarti Chhabria","Vivek Oberoi",91,131
"Aarti Chhabria","Neha Dhupia",133,131
"Aarti Chhabria","Rohit Roy",134,131
"Aarti Chhabria","Aditya Lakhia",135,131
"Aarti Chhabria","Ravi Gossain",136,131
"Aarti Chhabria","Shabbir Ahluwalia",137,131
"Aarti Chhabria","Akhilendra Mishra",138,131
"Aarti Chhabria","Amrita Singh",25,131
"Tusshar Kapoor","Vivek Oberoi",91,132
"Tusshar Kapoor","Neha Dhupia",133,132
"Tusshar Kapoor","Rohit Roy",134,132
"Tusshar Kapoor","Aditya Lakhia",135,132
"Tusshar Kapoor","Ravi Gossain",136,132
"Tusshar Kapoor","Shabbir Ahluwalia",137,132
"Tusshar Kapoor","Akhilendra Mishra",138,132
"Tusshar Kapoor","Amrita Singh",25,132
"Vivek Oberoi","Neha Dhupia",133,91
"Vivek Oberoi","Rohit Roy",134,91
"Vivek Oberoi","Aditya Lakhia",135,91
"Vivek Oberoi","Ravi Gossain",136,91
"Vivek Oberoi","Shabbir Ahluwalia",137,91
"Vivek Oberoi","Akhilendra Mishra",138,91
"Vivek Oberoi","Amrita Singh",25,91
"Neha Dhupia","Rohit Roy",134,133
"Neha Dhupia","Aditya Lakhia",135,133
"Neha Dhupia","Ravi Gossain",136,133
"Neha Dhupia","Shabbir Ahluwalia",137,133
"Neha Dhupia","Akhilendra Mishra",138,133
"Neha Dhupia","Amrita Singh",25,133
"Rohit Roy","Aditya Lakhia",135,134
"Rohit Roy","Ravi Gossain",136,134
"Rohit Roy","Shabbir Ahluwalia",137,134
"Rohit Roy","Akhilendra Mishra",138,134
"Rohit Roy","Amrita Singh",25,134
"Aditya Lakhia","Ravi Gossain",136,135
"Aditya Lakhia","Shabbir Ahluwalia",137,135
"Aditya Lakhia","Akhilendra Mishra",138,135
"Aditya Lakhia","Amrita Singh",25,135
"Ravi Gossain","Shabbir Ahluwalia",137,136
"Ravi Gossain","Akhilendra Mishra",138,136
"Ravi Gossain","Amrita Singh",25,136
"Shabbir Ahluwalia","Akhilendra Mishra",138,137
"Shabbir Ahluwalia","Amrita Singh",25,137
"Akhilendra Mishra","Amrita Singh",25,138
"Amitabh Bachchan","Nawazuddin Siddiqui",39,1
"Amitabh Bachchan","Vidya Balan",101,1
"Amitabh Bachchan","Mukesh Chhabra",139,1
"Amitabh Bachchan","Sabyasachi Chakraborty",140,1
"Amitabh Bachchan","Prakash Belawadi",141,1
"Amitabh Bachchan","Tota Roy Chowdhury",142,1
"Amitabh Bachchan","Padmavati Rao",143,1
"Amitabh Bachchan","Suneel Sinha",173,1
"Nawazuddin Siddiqui","Vidya Balan",101,39
"Nawazuddin Siddiqui","Mukesh Chhabra",139,39
"Nawazuddin Siddiqui","Sabyasachi Chakraborty",140,39
"Nawazuddin Siddiqui","Prakash Belawadi",141,39
"Nawazuddin Siddiqui","Tota Roy Chowdhury",142,39
"Nawazuddin Siddiqui","Padmavati Rao",143,39
"Nawazuddin Siddiqui","Suneel Sinha",173,39
"Vidya Balan","Mukesh Chhabra",139,101
"Vidya Balan","Sabyasachi Chakraborty",140,101
"Vidya Balan","Prakash Belawadi",141,101
"Vidya Balan","Tota Roy Chowdhury",142,101
"Vidya Balan","Padmavati Rao",143,101
"Vidya Balan","Suneel Sinha",173,101
"Mukesh Chhabra","Sabyasachi Chakraborty",140,139
"Mukesh Chhabra","Prakash Belawadi",141,139
"Mukesh Chhabra","Tota Roy Chowdhury",142,139
"Mukesh Chhabra","Padmavati Rao",143,139
"Mukesh Chhabra","Suneel Sinha",173,139
"Sabyasachi Chakraborty","Prakash Belawadi",141,140
"Sabyasachi Chakraborty","Tota Roy Chowdhury",142,140
"Sabyasachi Chakraborty","Padmavati Rao",143,140
"Sabyasachi Chakraborty","Suneel Sinha",173,140
"Prakash Belawadi","Tota Roy Chowdhury",142,141
"Prakash Belawadi","Padmavati Rao",143,141
"Prakash Belawadi","Suneel Sinha",173,141
"Tota Roy Chowdhury","Padmavati Rao",143,142
"Tota Roy Chowdhury","Suneel Sinha",173,142
"Padmavati Rao","Suneel Sinha",173,143
"Amitabh Bachchan","Madhavan",144,1
"Amitabh Bachchan","Ben Kingsley",145,1
"Amitabh Bachchan","Shraddha Kapoor",146,1
"Amitabh Bachchan","Siddharth Kher",147,1
"Amitabh Bachchan","Dhruv Ganesh",148,1
"Amitabh Bachchan","Vaibhav Talwar",174,1
"Madhavan","Ben Kingsley",145,144
"Madhavan","Shraddha Kapoor",146,144
"Madhavan","Siddharth Kher",147,144
"Madhavan","Dhruv Ganesh",148,144
"Madhavan","Vaibhav Talwar",174,144
"Ben Kingsley","Shraddha Kapoor",146,145
"Ben Kingsley","Siddharth Kher",147,145
"Ben Kingsley","Dhruv Ganesh",148,145
"Ben Kingsley","Vaibhav Talwar",174,145
"Shraddha Kapoor","Siddharth Kher",147,146
"Shraddha Kapoor","Dhruv Ganesh",148,146
"Shraddha Kapoor","Vaibhav Talwar",174,146
"Siddharth Kher","Dhruv Ganesh",148,147
"Siddharth Kher","Vaibhav Talwar",174,147
"Dhruv Ganesh","Vaibhav Talwar",174,148
"Amitabh Bachchan","Zeenat Aman",49,1
"Amitabh Bachchan","Neetu Singh",20,1
"Amitabh Bachchan","Prem Chopra",59,1
"Amitabh Bachchan","Utpal Dutt",149,1
"Amitabh Bachchan","Madan Puri",150,1
"Amitabh Bachchan","Om Shivpuri",151,1
"Amitabh Bachchan","Iftekhar",152,1
"Amitabh Bachchan","Sujit Kumar",153,1
"Amitabh Bachchan","Roopesh Kumar",175,1
"Zeenat Aman","Neetu Singh",20,49
"Zeenat Aman","Prem Chopra",59,49
"Zeenat Aman","Utpal Dutt",149,49
"Zeenat Aman","Madan Puri",150,49
"Zeenat Aman","Om Shivpuri",151,49
"Zeenat Aman","Iftekhar",152,49
"Zeenat Aman","Sujit Kumar",153,49
"Zeenat Aman","Roopesh Kumar",175,49
"Neetu Singh","Prem Chopra",59,20
"Neetu Singh","Utpal Dutt",149,20
"Neetu Singh","Madan Puri",150,20
"Neetu Singh","Om Shivpuri",151,20
"Neetu Singh","Iftekhar",152,20
"Neetu Singh","Sujit Kumar",153,20
"Neetu Singh","Roopesh Kumar",175,20
"Prem Chopra","Utpal Dutt",149,59
"Prem Chopra","Madan Puri",150,59
"Prem Chopra","Om Shivpuri",151,59
"Prem Chopra","Iftekhar",152,59
"Prem Chopra","Sujit Kumar",153,59
"Prem Chopra","Roopesh Kumar",175,59
"Utpal Dutt","Madan Puri",150,149
"Utpal Dutt","Om Shivpuri",151,149
"Utpal Dutt","Iftekhar",152,149
"Utpal Dutt","Sujit Kumar",153,149
"Utpal Dutt","Roopesh Kumar",175,149
"Madan Puri","Om Shivpuri",151,150
"Madan Puri","Iftekhar",152,150
"Madan Puri","Sujit Kumar",153,150
"Madan Puri","Roopesh Kumar",175,150
"Om Shivpuri","Iftekhar",152,151
"Om Shivpuri","Sujit Kumar",153,151
"Om Shivpuri","Roopesh Kumar",175,151
"Iftekhar","Sujit Kumar",153,152
"Iftekhar","Roopesh Kumar",175,152
"Sujit Kumar","Roopesh Kumar",175,153
"Amitabh Bachchan","Farhan Akhtar",154,1
"Amitabh Bachchan","Aditi Rao Hydari",155,1
"Amitabh Bachchan","Manav Kaul",156,1
"Amitabh Bachchan","Neil Nitin Mukesh",157,1
"Amitabh Bachchan","John Abraham",176,1
"Farhan Akhtar","Aditi Rao Hydari",155,154
"Farhan Akhtar","Manav Kaul",156,154
"Farhan Akhtar","Neil Nitin Mukesh",157,154
"Farhan Akhtar","John Abraham",176,154
"Aditi Rao Hydari","Manav Kaul",156,155
"Aditi Rao Hydari","Neil Nitin Mukesh",157,155
"Aditi Rao Hydari","John Abraham",176,155
"Manav Kaul","Neil Nitin Mukesh",157,156
"Manav Kaul","John Abraham",176,156
"Neil Nitin Mukesh","John Abraham",176,157
