"from","to","target","source"
"Sora Amamiya","Aya Suzaki",54,52
"Sora Amamiya","Nobunaga Shimazaki",55,52
"Sora Amamiya","Yuki Kaji",1,52
"Sora Amamiya","Aki Toyosaki",40,52
"Sora Amamiya","Saori Hayami",111,52
"Kazuhiro Yamaji","Mamoru Miyano",53,17
"Kazuhiro Yamaji","Aya Suzaki",54,17
"Kazuhiro Yamaji","Nobunaga Shimazaki",55,17
"Kazuhiro Yamaji","Yuki Kaji",1,17
"Kazuhiro Yamaji","Aki Toyosaki",40,17
"Kazuhiro Yamaji","Saori Hayami",111,17
"Mamoru Miyano","Aya Suzaki",54,53
"Mamoru Miyano","Nobunaga Shimazaki",55,53
"Mamoru Miyano","Yuki Kaji",1,53
"Mamoru Miyano","Aki Toyosaki",40,53
"Mamoru Miyano","Saori Hayami",111,53
"Aya Suzaki","Nobunaga Shimazaki",55,54
"Aya Suzaki","Yuki Kaji",1,54
"Aya Suzaki","Aki Toyosaki",40,54
"Aya Suzaki","Saori Hayami",111,54
"Nobunaga Shimazaki","Yuki Kaji",1,55
"Nobunaga Shimazaki","Aki Toyosaki",40,55
"Nobunaga Shimazaki","Saori Hayami",111,55
"Yuki Kaji","Aki Toyosaki",40,1
"Yuki Kaji","Saori Hayami",111,1
"Aki Toyosaki","Saori Hayami",111,40
"Nobuhiko Okamoto","Jun Fukuyama",57,56
"Nobuhiko Okamoto","Kana Hanazawa",51,56
"Nobuhiko Okamoto","Kazuya Nakai",31,56
"Nobuhiko Okamoto","Koji Yusa",48,56
"Nobuhiko Okamoto","Yuki Kaji",1,56
"Nobuhiko Okamoto","Eri Kitamura",58,56
"Nobuhiko Okamoto","Ayahi Takagaki",59,56
"Nobuhiko Okamoto","Rina Satou",60,56
"Nobuhiko Okamoto","Daisuke Ono",14,56
"Nobuhiko Okamoto","Ryotaro Okiayu",61,56
"Nobuhiko Okamoto","Tetsuya Kakihara",62,56
"Nobuhiko Okamoto","Hiroshi Kamiya",13,56
"Nobuhiko Okamoto","Keiji Fujiwara",16,56
"Nobuhiko Okamoto","Hiroaki Hirata",18,56
"Nobuhiko Okamoto","Jin Urayama",63,56
"Nobuhiko Okamoto","Katsuyuki Konishi",64,56
"Nobuhiko Okamoto","Kisho Taniyama",4,56
"Nobuhiko Okamoto","M・A・O",65,56
"Nobuhiko Okamoto","Kazuhiro Yamaji",17,56
"Nobuhiko Okamoto","Hideyuki Tanaka",66,56
"Nobuhiko Okamoto","Masaki Terasoma",67,56
"Nobuhiko Okamoto","Naomi Shindo",192,56
"Jun Fukuyama","Kana Hanazawa",51,57
"Jun Fukuyama","Kazuya Nakai",31,57
"Jun Fukuyama","Koji Yusa",48,57
"Jun Fukuyama","Yuki Kaji",1,57
"Jun Fukuyama","Eri Kitamura",58,57
"Jun Fukuyama","Ayahi Takagaki",59,57
"Jun Fukuyama","Rina Satou",60,57
"Jun Fukuyama","Daisuke Ono",14,57
"Jun Fukuyama","Ryotaro Okiayu",61,57
"Jun Fukuyama","Tetsuya Kakihara",62,57
"Jun Fukuyama","Hiroshi Kamiya",13,57
"Jun Fukuyama","Keiji Fujiwara",16,57
"Jun Fukuyama","Hiroaki Hirata",18,57
"Jun Fukuyama","Jin Urayama",63,57
"Jun Fukuyama","Katsuyuki Konishi",64,57
"Jun Fukuyama","Kisho Taniyama",4,57
"Jun Fukuyama","M・A・O",65,57
"Jun Fukuyama","Kazuhiro Yamaji",17,57
"Jun Fukuyama","Hideyuki Tanaka",66,57
"Jun Fukuyama","Masaki Terasoma",67,57
"Jun Fukuyama","Naomi Shindo",192,57
"Kana Hanazawa","Kazuya Nakai",31,51
"Kana Hanazawa","Koji Yusa",48,51
"Kana Hanazawa","Yuki Kaji",1,51
"Kana Hanazawa","Eri Kitamura",58,51
"Kana Hanazawa","Ayahi Takagaki",59,51
"Kana Hanazawa","Rina Satou",60,51
"Kana Hanazawa","Daisuke Ono",14,51
"Kana Hanazawa","Ryotaro Okiayu",61,51
"Kana Hanazawa","Tetsuya Kakihara",62,51
"Kana Hanazawa","Hiroshi Kamiya",13,51
"Kana Hanazawa","Keiji Fujiwara",16,51
"Kana Hanazawa","Hiroaki Hirata",18,51
"Kana Hanazawa","Jin Urayama",63,51
"Kana Hanazawa","Katsuyuki Konishi",64,51
"Kana Hanazawa","Kisho Taniyama",4,51
"Kana Hanazawa","M・A・O",65,51
"Kana Hanazawa","Kazuhiro Yamaji",17,51
"Kana Hanazawa","Hideyuki Tanaka",66,51
"Kana Hanazawa","Masaki Terasoma",67,51
"Kana Hanazawa","Naomi Shindo",192,51
"Kazuya Nakai","Koji Yusa",48,31
"Kazuya Nakai","Yuki Kaji",1,31
"Kazuya Nakai","Eri Kitamura",58,31
"Kazuya Nakai","Ayahi Takagaki",59,31
"Kazuya Nakai","Rina Satou",60,31
"Kazuya Nakai","Daisuke Ono",14,31
"Kazuya Nakai","Ryotaro Okiayu",61,31
"Kazuya Nakai","Tetsuya Kakihara",62,31
"Kazuya Nakai","Hiroshi Kamiya",13,31
"Kazuya Nakai","Keiji Fujiwara",16,31
"Kazuya Nakai","Hiroaki Hirata",18,31
"Kazuya Nakai","Jin Urayama",63,31
"Kazuya Nakai","Katsuyuki Konishi",64,31
"Kazuya Nakai","Kisho Taniyama",4,31
"Kazuya Nakai","M・A・O",65,31
"Kazuya Nakai","Kazuhiro Yamaji",17,31
"Kazuya Nakai","Hideyuki Tanaka",66,31
"Kazuya Nakai","Masaki Terasoma",67,31
"Kazuya Nakai","Naomi Shindo",192,31
"Koji Yusa","Yuki Kaji",1,48
"Koji Yusa","Eri Kitamura",58,48
"Koji Yusa","Ayahi Takagaki",59,48
"Koji Yusa","Rina Satou",60,48
"Koji Yusa","Daisuke Ono",14,48
"Koji Yusa","Ryotaro Okiayu",61,48
"Koji Yusa","Tetsuya Kakihara",62,48
"Koji Yusa","Hiroshi Kamiya",13,48
"Koji Yusa","Keiji Fujiwara",16,48
"Koji Yusa","Hiroaki Hirata",18,48
"Koji Yusa","Jin Urayama",63,48
"Koji Yusa","Katsuyuki Konishi",64,48
"Koji Yusa","Kisho Taniyama",4,48
"Koji Yusa","M・A・O",65,48
"Koji Yusa","Kazuhiro Yamaji",17,48
"Koji Yusa","Hideyuki Tanaka",66,48
"Koji Yusa","Masaki Terasoma",67,48
"Koji Yusa","Naomi Shindo",192,48
"Yuki Kaji","Eri Kitamura",58,1
"Yuki Kaji","Ayahi Takagaki",59,1
"Yuki Kaji","Rina Satou",60,1
"Yuki Kaji","Daisuke Ono",14,1
"Yuki Kaji","Ryotaro Okiayu",61,1
"Yuki Kaji","Tetsuya Kakihara",62,1
"Yuki Kaji","Hiroshi Kamiya",13,1
"Yuki Kaji","Keiji Fujiwara",16,1
"Yuki Kaji","Hiroaki Hirata",18,1
"Yuki Kaji","Jin Urayama",63,1
"Yuki Kaji","Katsuyuki Konishi",64,1
"Yuki Kaji","Kisho Taniyama",4,1
"Yuki Kaji","M・A・O",65,1
"Yuki Kaji","Kazuhiro Yamaji",17,1
"Yuki Kaji","Hideyuki Tanaka",66,1
"Yuki Kaji","Masaki Terasoma",67,1
"Yuki Kaji","Naomi Shindo",192,1
"Eri Kitamura","Ayahi Takagaki",59,58
"Eri Kitamura","Rina Satou",60,58
"Eri Kitamura","Daisuke Ono",14,58
"Eri Kitamura","Ryotaro Okiayu",61,58
"Eri Kitamura","Tetsuya Kakihara",62,58
"Eri Kitamura","Hiroshi Kamiya",13,58
"Eri Kitamura","Keiji Fujiwara",16,58
"Eri Kitamura","Hiroaki Hirata",18,58
"Eri Kitamura","Jin Urayama",63,58
"Eri Kitamura","Katsuyuki Konishi",64,58
"Eri Kitamura","Kisho Taniyama",4,58
"Eri Kitamura","M・A・O",65,58
"Eri Kitamura","Kazuhiro Yamaji",17,58
"Eri Kitamura","Hideyuki Tanaka",66,58
"Eri Kitamura","Masaki Terasoma",67,58
"Eri Kitamura","Naomi Shindo",192,58
"Ayahi Takagaki","Rina Satou",60,59
"Ayahi Takagaki","Daisuke Ono",14,59
"Ayahi Takagaki","Ryotaro Okiayu",61,59
"Ayahi Takagaki","Tetsuya Kakihara",62,59
"Ayahi Takagaki","Hiroshi Kamiya",13,59
"Ayahi Takagaki","Keiji Fujiwara",16,59
"Ayahi Takagaki","Hiroaki Hirata",18,59
"Ayahi Takagaki","Jin Urayama",63,59
"Ayahi Takagaki","Katsuyuki Konishi",64,59
"Ayahi Takagaki","Kisho Taniyama",4,59
"Ayahi Takagaki","M・A・O",65,59
"Ayahi Takagaki","Kazuhiro Yamaji",17,59
"Ayahi Takagaki","Hideyuki Tanaka",66,59
"Ayahi Takagaki","Masaki Terasoma",67,59
"Ayahi Takagaki","Naomi Shindo",192,59
"Rina Satou","Daisuke Ono",14,60
"Rina Satou","Ryotaro Okiayu",61,60
"Rina Satou","Tetsuya Kakihara",62,60
"Rina Satou","Hiroshi Kamiya",13,60
"Rina Satou","Keiji Fujiwara",16,60
"Rina Satou","Hiroaki Hirata",18,60
"Rina Satou","Jin Urayama",63,60
"Rina Satou","Katsuyuki Konishi",64,60
"Rina Satou","Kisho Taniyama",4,60
"Rina Satou","M・A・O",65,60
"Rina Satou","Kazuhiro Yamaji",17,60
"Rina Satou","Hideyuki Tanaka",66,60
"Rina Satou","Masaki Terasoma",67,60
"Rina Satou","Naomi Shindo",192,60
"Daisuke Ono","Ryotaro Okiayu",61,14
"Daisuke Ono","Tetsuya Kakihara",62,14
"Daisuke Ono","Hiroshi Kamiya",13,14
"Daisuke Ono","Keiji Fujiwara",16,14
"Daisuke Ono","Hiroaki Hirata",18,14
"Daisuke Ono","Jin Urayama",63,14
"Daisuke Ono","Katsuyuki Konishi",64,14
"Daisuke Ono","Kisho Taniyama",4,14
"Daisuke Ono","M・A・O",65,14
"Daisuke Ono","Kazuhiro Yamaji",17,14
"Daisuke Ono","Hideyuki Tanaka",66,14
"Daisuke Ono","Masaki Terasoma",67,14
"Daisuke Ono","Naomi Shindo",192,14
"Ryotaro Okiayu","Tetsuya Kakihara",62,61
"Ryotaro Okiayu","Hiroshi Kamiya",13,61
"Ryotaro Okiayu","Keiji Fujiwara",16,61
"Ryotaro Okiayu","Hiroaki Hirata",18,61
"Ryotaro Okiayu","Jin Urayama",63,61
"Ryotaro Okiayu","Katsuyuki Konishi",64,61
"Ryotaro Okiayu","Kisho Taniyama",4,61
"Ryotaro Okiayu","M・A・O",65,61
"Ryotaro Okiayu","Kazuhiro Yamaji",17,61
"Ryotaro Okiayu","Hideyuki Tanaka",66,61
"Ryotaro Okiayu","Masaki Terasoma",67,61
"Ryotaro Okiayu","Naomi Shindo",192,61
"Tetsuya Kakihara","Hiroshi Kamiya",13,62
"Tetsuya Kakihara","Keiji Fujiwara",16,62
"Tetsuya Kakihara","Hiroaki Hirata",18,62
"Tetsuya Kakihara","Jin Urayama",63,62
"Tetsuya Kakihara","Katsuyuki Konishi",64,62
"Tetsuya Kakihara","Kisho Taniyama",4,62
"Tetsuya Kakihara","M・A・O",65,62
"Tetsuya Kakihara","Kazuhiro Yamaji",17,62
"Tetsuya Kakihara","Hideyuki Tanaka",66,62
"Tetsuya Kakihara","Masaki Terasoma",67,62
"Tetsuya Kakihara","Naomi Shindo",192,62
"Hiroshi Kamiya","Keiji Fujiwara",16,13
"Hiroshi Kamiya","Hiroaki Hirata",18,13
"Hiroshi Kamiya","Jin Urayama",63,13
"Hiroshi Kamiya","Katsuyuki Konishi",64,13
"Hiroshi Kamiya","Kisho Taniyama",4,13
"Hiroshi Kamiya","M・A・O",65,13
"Hiroshi Kamiya","Kazuhiro Yamaji",17,13
"Hiroshi Kamiya","Hideyuki Tanaka",66,13
"Hiroshi Kamiya","Masaki Terasoma",67,13
"Hiroshi Kamiya","Naomi Shindo",192,13
"Keiji Fujiwara","Hiroaki Hirata",18,16
"Keiji Fujiwara","Jin Urayama",63,16
"Keiji Fujiwara","Katsuyuki Konishi",64,16
"Keiji Fujiwara","Kisho Taniyama",4,16
"Keiji Fujiwara","M・A・O",65,16
"Keiji Fujiwara","Kazuhiro Yamaji",17,16
"Keiji Fujiwara","Hideyuki Tanaka",66,16
"Keiji Fujiwara","Masaki Terasoma",67,16
"Keiji Fujiwara","Naomi Shindo",192,16
"Hiroaki Hirata","Jin Urayama",63,18
"Hiroaki Hirata","Katsuyuki Konishi",64,18
"Hiroaki Hirata","Kisho Taniyama",4,18
"Hiroaki Hirata","M・A・O",65,18
"Hiroaki Hirata","Kazuhiro Yamaji",17,18
"Hiroaki Hirata","Hideyuki Tanaka",66,18
"Hiroaki Hirata","Masaki Terasoma",67,18
"Hiroaki Hirata","Naomi Shindo",192,18
"Jin Urayama","Katsuyuki Konishi",64,63
"Jin Urayama","Kisho Taniyama",4,63
"Jin Urayama","M・A・O",65,63
"Jin Urayama","Kazuhiro Yamaji",17,63
"Jin Urayama","Hideyuki Tanaka",66,63
"Jin Urayama","Masaki Terasoma",67,63
"Jin Urayama","Naomi Shindo",192,63
"Katsuyuki Konishi","Kisho Taniyama",4,64
"Katsuyuki Konishi","M・A・O",65,64
"Katsuyuki Konishi","Kazuhiro Yamaji",17,64
"Katsuyuki Konishi","Hideyuki Tanaka",66,64
"Katsuyuki Konishi","Masaki Terasoma",67,64
"Katsuyuki Konishi","Naomi Shindo",192,64
"Kisho Taniyama","M・A・O",65,4
"Kisho Taniyama","Kazuhiro Yamaji",17,4
"Kisho Taniyama","Hideyuki Tanaka",66,4
"Kisho Taniyama","Masaki Terasoma",67,4
"Kisho Taniyama","Naomi Shindo",192,4
"M・A・O","Kazuhiro Yamaji",17,65
"M・A・O","Hideyuki Tanaka",66,65
"M・A・O","Masaki Terasoma",67,65
"M・A・O","Naomi Shindo",192,65
"Kazuhiro Yamaji","Hideyuki Tanaka",66,17
"Kazuhiro Yamaji","Masaki Terasoma",67,17
"Kazuhiro Yamaji","Naomi Shindo",192,17
"Hideyuki Tanaka","Masaki Terasoma",67,66
"Hideyuki Tanaka","Naomi Shindo",192,66
"Masaki Terasoma","Naomi Shindo",192,67
"Wataru Takagi","Reina Kondo",69,68
"Wataru Takagi","Kenyu Horiuchi",70,68
"Wataru Takagi","Yoshimasa Hosoya",10,68
"Wataru Takagi","Yu Kobayashi",6,68
"Wataru Takagi","Kengo Takanashi",71,68
"Wataru Takagi","Miyu Tomita",72,68
"Wataru Takagi","Toru Nara",73,68
"Wataru Takagi","Mitsuhiro Ichiki",74,68
"Wataru Takagi","Hisao Egawa",75,68
"Wataru Takagi","Soungdok",76,68
"Wataru Takagi","Mayu Udono",77,68
"Wataru Takagi","Anri Katsu",78,68
"Wataru Takagi","Shinichiro Miki",79,68
"Wataru Takagi","Hozumi Goda",80,68
"Wataru Takagi","Tetsu Inada",81,68
"Wataru Takagi","Takuma Terashima",82,68
"Wataru Takagi","Ryohei Kimura",83,68
"Wataru Takagi","Yuki Kaji",1,68
"Reina Kondo","Kenyu Horiuchi",70,69
"Reina Kondo","Yoshimasa Hosoya",10,69
"Reina Kondo","Yu Kobayashi",6,69
"Reina Kondo","Kengo Takanashi",71,69
"Reina Kondo","Miyu Tomita",72,69
"Reina Kondo","Toru Nara",73,69
"Reina Kondo","Mitsuhiro Ichiki",74,69
"Reina Kondo","Hisao Egawa",75,69
"Reina Kondo","Soungdok",76,69
"Reina Kondo","Mayu Udono",77,69
"Reina Kondo","Anri Katsu",78,69
"Reina Kondo","Shinichiro Miki",79,69
"Reina Kondo","Hozumi Goda",80,69
"Reina Kondo","Tetsu Inada",81,69
"Reina Kondo","Takuma Terashima",82,69
"Reina Kondo","Ryohei Kimura",83,69
"Reina Kondo","Yuki Kaji",1,69
"Kenyu Horiuchi","Yoshimasa Hosoya",10,70
"Kenyu Horiuchi","Yu Kobayashi",6,70
"Kenyu Horiuchi","Kengo Takanashi",71,70
"Kenyu Horiuchi","Miyu Tomita",72,70
"Kenyu Horiuchi","Toru Nara",73,70
"Kenyu Horiuchi","Mitsuhiro Ichiki",74,70
"Kenyu Horiuchi","Hisao Egawa",75,70
"Kenyu Horiuchi","Soungdok",76,70
"Kenyu Horiuchi","Mayu Udono",77,70
"Kenyu Horiuchi","Anri Katsu",78,70
"Kenyu Horiuchi","Shinichiro Miki",79,70
"Kenyu Horiuchi","Hozumi Goda",80,70
"Kenyu Horiuchi","Tetsu Inada",81,70
"Kenyu Horiuchi","Takuma Terashima",82,70
"Kenyu Horiuchi","Ryohei Kimura",83,70
"Kenyu Horiuchi","Yuki Kaji",1,70
"Yoshimasa Hosoya","Yu Kobayashi",6,10
"Yoshimasa Hosoya","Kengo Takanashi",71,10
"Yoshimasa Hosoya","Miyu Tomita",72,10
"Yoshimasa Hosoya","Toru Nara",73,10
"Yoshimasa Hosoya","Mitsuhiro Ichiki",74,10
"Yoshimasa Hosoya","Hisao Egawa",75,10
"Yoshimasa Hosoya","Soungdok",76,10
"Yoshimasa Hosoya","Mayu Udono",77,10
"Yoshimasa Hosoya","Anri Katsu",78,10
"Yoshimasa Hosoya","Shinichiro Miki",79,10
"Yoshimasa Hosoya","Hozumi Goda",80,10
"Yoshimasa Hosoya","Tetsu Inada",81,10
"Yoshimasa Hosoya","Takuma Terashima",82,10
"Yoshimasa Hosoya","Ryohei Kimura",83,10
"Yoshimasa Hosoya","Yuki Kaji",1,10
"Yu Kobayashi","Kengo Takanashi",71,6
"Yu Kobayashi","Miyu Tomita",72,6
"Yu Kobayashi","Toru Nara",73,6
"Yu Kobayashi","Mitsuhiro Ichiki",74,6
"Yu Kobayashi","Hisao Egawa",75,6
"Yu Kobayashi","Soungdok",76,6
"Yu Kobayashi","Mayu Udono",77,6
"Yu Kobayashi","Anri Katsu",78,6
"Yu Kobayashi","Shinichiro Miki",79,6
"Yu Kobayashi","Hozumi Goda",80,6
"Yu Kobayashi","Tetsu Inada",81,6
"Yu Kobayashi","Takuma Terashima",82,6
"Yu Kobayashi","Ryohei Kimura",83,6
"Yu Kobayashi","Yuki Kaji",1,6
"Kengo Takanashi","Miyu Tomita",72,71
"Kengo Takanashi","Toru Nara",73,71
"Kengo Takanashi","Mitsuhiro Ichiki",74,71
"Kengo Takanashi","Hisao Egawa",75,71
"Kengo Takanashi","Soungdok",76,71
"Kengo Takanashi","Mayu Udono",77,71
"Kengo Takanashi","Anri Katsu",78,71
"Kengo Takanashi","Shinichiro Miki",79,71
"Kengo Takanashi","Hozumi Goda",80,71
"Kengo Takanashi","Tetsu Inada",81,71
"Kengo Takanashi","Takuma Terashima",82,71
"Kengo Takanashi","Ryohei Kimura",83,71
"Kengo Takanashi","Yuki Kaji",1,71
"Miyu Tomita","Toru Nara",73,72
"Miyu Tomita","Mitsuhiro Ichiki",74,72
"Miyu Tomita","Hisao Egawa",75,72
"Miyu Tomita","Soungdok",76,72
"Miyu Tomita","Mayu Udono",77,72
"Miyu Tomita","Anri Katsu",78,72
"Miyu Tomita","Shinichiro Miki",79,72
"Miyu Tomita","Hozumi Goda",80,72
"Miyu Tomita","Tetsu Inada",81,72
"Miyu Tomita","Takuma Terashima",82,72
"Miyu Tomita","Ryohei Kimura",83,72
"Miyu Tomita","Yuki Kaji",1,72
"Toru Nara","Mitsuhiro Ichiki",74,73
"Toru Nara","Hisao Egawa",75,73
"Toru Nara","Soungdok",76,73
"Toru Nara","Mayu Udono",77,73
"Toru Nara","Anri Katsu",78,73
"Toru Nara","Shinichiro Miki",79,73
"Toru Nara","Hozumi Goda",80,73
"Toru Nara","Tetsu Inada",81,73
"Toru Nara","Takuma Terashima",82,73
"Toru Nara","Ryohei Kimura",83,73
"Toru Nara","Yuki Kaji",1,73
"Mitsuhiro Ichiki","Hisao Egawa",75,74
"Mitsuhiro Ichiki","Soungdok",76,74
"Mitsuhiro Ichiki","Mayu Udono",77,74
"Mitsuhiro Ichiki","Anri Katsu",78,74
"Mitsuhiro Ichiki","Shinichiro Miki",79,74
"Mitsuhiro Ichiki","Hozumi Goda",80,74
"Mitsuhiro Ichiki","Tetsu Inada",81,74
"Mitsuhiro Ichiki","Takuma Terashima",82,74
"Mitsuhiro Ichiki","Ryohei Kimura",83,74
"Mitsuhiro Ichiki","Yuki Kaji",1,74
"Hisao Egawa","Soungdok",76,75
"Hisao Egawa","Mayu Udono",77,75
"Hisao Egawa","Anri Katsu",78,75
"Hisao Egawa","Shinichiro Miki",79,75
"Hisao Egawa","Hozumi Goda",80,75
"Hisao Egawa","Tetsu Inada",81,75
"Hisao Egawa","Takuma Terashima",82,75
"Hisao Egawa","Ryohei Kimura",83,75
"Hisao Egawa","Yuki Kaji",1,75
"Soungdok","Mayu Udono",77,76
"Soungdok","Anri Katsu",78,76
"Soungdok","Shinichiro Miki",79,76
"Soungdok","Hozumi Goda",80,76
"Soungdok","Tetsu Inada",81,76
"Soungdok","Takuma Terashima",82,76
"Soungdok","Ryohei Kimura",83,76
"Soungdok","Yuki Kaji",1,76
"Mayu Udono","Anri Katsu",78,77
"Mayu Udono","Shinichiro Miki",79,77
"Mayu Udono","Hozumi Goda",80,77
"Mayu Udono","Tetsu Inada",81,77
"Mayu Udono","Takuma Terashima",82,77
"Mayu Udono","Ryohei Kimura",83,77
"Mayu Udono","Yuki Kaji",1,77
"Anri Katsu","Shinichiro Miki",79,78
"Anri Katsu","Hozumi Goda",80,78
"Anri Katsu","Tetsu Inada",81,78
"Anri Katsu","Takuma Terashima",82,78
"Anri Katsu","Ryohei Kimura",83,78
"Anri Katsu","Yuki Kaji",1,78
"Shinichiro Miki","Hozumi Goda",80,79
"Shinichiro Miki","Tetsu Inada",81,79
"Shinichiro Miki","Takuma Terashima",82,79
"Shinichiro Miki","Ryohei Kimura",83,79
"Shinichiro Miki","Yuki Kaji",1,79
"Hozumi Goda","Tetsu Inada",81,80
"Hozumi Goda","Takuma Terashima",82,80
"Hozumi Goda","Ryohei Kimura",83,80
"Hozumi Goda","Yuki Kaji",1,80
"Tetsu Inada","Takuma Terashima",82,81
"Tetsu Inada","Ryohei Kimura",83,81
"Tetsu Inada","Yuki Kaji",1,81
"Takuma Terashima","Ryohei Kimura",83,82
"Takuma Terashima","Yuki Kaji",1,82
"Ryohei Kimura","Yuki Kaji",1,83
"Misaki Kuno","Tomoyo Kurosawa",85,84
"Misaki Kuno","Maki Kawase",86,84
"Misaki Kuno","Satomi Arai",87,84
"Misaki Kuno","Kaori Nazuka",88,84
"Misaki Kuno","Romi Park",15,84
"Misaki Kuno","Yuki Kaji",1,84
"Misaki Kuno","Yukitoshi Tokumoto",89,84
"Misaki Kuno","Rie Kugimiya",90,84
"Misaki Kuno","Junichi Suwabe",91,84
"Misaki Kuno","Jouji Nakata",193,84
"Tomoyo Kurosawa","Maki Kawase",86,85
"Tomoyo Kurosawa","Satomi Arai",87,85
"Tomoyo Kurosawa","Kaori Nazuka",88,85
"Tomoyo Kurosawa","Romi Park",15,85
"Tomoyo Kurosawa","Yuki Kaji",1,85
"Tomoyo Kurosawa","Yukitoshi Tokumoto",89,85
"Tomoyo Kurosawa","Rie Kugimiya",90,85
"Tomoyo Kurosawa","Junichi Suwabe",91,85
"Tomoyo Kurosawa","Jouji Nakata",193,85
"Maki Kawase","Satomi Arai",87,86
"Maki Kawase","Kaori Nazuka",88,86
"Maki Kawase","Romi Park",15,86
"Maki Kawase","Yuki Kaji",1,86
"Maki Kawase","Yukitoshi Tokumoto",89,86
"Maki Kawase","Rie Kugimiya",90,86
"Maki Kawase","Junichi Suwabe",91,86
"Maki Kawase","Jouji Nakata",193,86
"Satomi Arai","Kaori Nazuka",88,87
"Satomi Arai","Romi Park",15,87
"Satomi Arai","Yuki Kaji",1,87
"Satomi Arai","Yukitoshi Tokumoto",89,87
"Satomi Arai","Rie Kugimiya",90,87
"Satomi Arai","Junichi Suwabe",91,87
"Satomi Arai","Jouji Nakata",193,87
"Kaori Nazuka","Romi Park",15,88
"Kaori Nazuka","Yuki Kaji",1,88
"Kaori Nazuka","Yukitoshi Tokumoto",89,88
"Kaori Nazuka","Rie Kugimiya",90,88
"Kaori Nazuka","Junichi Suwabe",91,88
"Kaori Nazuka","Jouji Nakata",193,88
"Romi Park","Yuki Kaji",1,15
"Romi Park","Yukitoshi Tokumoto",89,15
"Romi Park","Rie Kugimiya",90,15
"Romi Park","Junichi Suwabe",91,15
"Romi Park","Jouji Nakata",193,15
"Yuki Kaji","Yukitoshi Tokumoto",89,1
"Yuki Kaji","Rie Kugimiya",90,1
"Yuki Kaji","Junichi Suwabe",91,1
"Yuki Kaji","Jouji Nakata",193,1
"Yukitoshi Tokumoto","Rie Kugimiya",90,89
"Yukitoshi Tokumoto","Junichi Suwabe",91,89
"Yukitoshi Tokumoto","Jouji Nakata",193,89
"Rie Kugimiya","Junichi Suwabe",91,90
"Rie Kugimiya","Jouji Nakata",193,90
"Junichi Suwabe","Jouji Nakata",193,91
"Toshiyuki Toyonaga","Miyuki Sawashiro",92,23
"Toshiyuki Toyonaga","Mamoru Miyano",53,23
"Toshiyuki Toyonaga","Kana Hanazawa",51,23
"Toshiyuki Toyonaga","Hiroshi Kamiya",13,23
"Toshiyuki Toyonaga","Daisuke Ono",14,23
"Toshiyuki Toyonaga","Jun Fukuyama",57,23
"Toshiyuki Toyonaga","Yuichi Nakamura",45,23
"Toshiyuki Toyonaga","Yuki Kaji",1,23
"Toshiyuki Toyonaga","Ayahi Takagaki",59,23
"Toshiyuki Toyonaga","Kazuma Horie",93,23
"Toshiyuki Toyonaga","Sanae Kobayashi",94,23
"Toshiyuki Toyonaga","Takaya Kuroda",95,23
"Toshiyuki Toyonaga","Kari Wahlgren",96,23
"Toshiyuki Toyonaga","Darrel Guilbeau",97,23
"Toshiyuki Toyonaga","Bryce Papenbrook",98,23
"Toshiyuki Toyonaga","Michelle Ruff",99,23
"Toshiyuki Toyonaga","Johnny Yong Bosch",100,23
"Toshiyuki Toyonaga","Crispin Freeman",101,23
"Toshiyuki Toyonaga","Yuri Lowenthal",102,23
"Toshiyuki Toyonaga","Steve Blum",194,23
"Miyuki Sawashiro","Mamoru Miyano",53,92
"Miyuki Sawashiro","Kana Hanazawa",51,92
"Miyuki Sawashiro","Hiroshi Kamiya",13,92
"Miyuki Sawashiro","Daisuke Ono",14,92
"Miyuki Sawashiro","Jun Fukuyama",57,92
"Miyuki Sawashiro","Yuichi Nakamura",45,92
"Miyuki Sawashiro","Yuki Kaji",1,92
"Miyuki Sawashiro","Ayahi Takagaki",59,92
"Miyuki Sawashiro","Kazuma Horie",93,92
"Miyuki Sawashiro","Sanae Kobayashi",94,92
"Miyuki Sawashiro","Takaya Kuroda",95,92
"Miyuki Sawashiro","Kari Wahlgren",96,92
"Miyuki Sawashiro","Darrel Guilbeau",97,92
"Miyuki Sawashiro","Bryce Papenbrook",98,92
"Miyuki Sawashiro","Michelle Ruff",99,92
"Miyuki Sawashiro","Johnny Yong Bosch",100,92
"Miyuki Sawashiro","Crispin Freeman",101,92
"Miyuki Sawashiro","Yuri Lowenthal",102,92
"Miyuki Sawashiro","Steve Blum",194,92
"Mamoru Miyano","Kana Hanazawa",51,53
"Mamoru Miyano","Hiroshi Kamiya",13,53
"Mamoru Miyano","Daisuke Ono",14,53
"Mamoru Miyano","Jun Fukuyama",57,53
"Mamoru Miyano","Yuichi Nakamura",45,53
"Mamoru Miyano","Yuki Kaji",1,53
"Mamoru Miyano","Ayahi Takagaki",59,53
"Mamoru Miyano","Kazuma Horie",93,53
"Mamoru Miyano","Sanae Kobayashi",94,53
"Mamoru Miyano","Takaya Kuroda",95,53
"Mamoru Miyano","Kari Wahlgren",96,53
"Mamoru Miyano","Darrel Guilbeau",97,53
"Mamoru Miyano","Bryce Papenbrook",98,53
"Mamoru Miyano","Michelle Ruff",99,53
"Mamoru Miyano","Johnny Yong Bosch",100,53
"Mamoru Miyano","Crispin Freeman",101,53
