"from","to","target","source"
"Aashif Sheikh","Asrani",89,88
"Aashif Sheikh","Razak Khan",78,88
"Aashif Sheikh","Shakti Kapoor",90,88
"Aashif Sheikh","Bindu",91,88
"Aashif Sheikh","Mahavir Shah",92,88
"Aashif Sheikh","Mohan Joshi",93,88
"Aashif Sheikh","Anil Dhawan",257,88
"Asrani","Razak Khan",78,89
"Asrani","Shakti Kapoor",90,89
"Asrani","Bindu",91,89
"Asrani","Mahavir Shah",92,89
"Asrani","Mohan Joshi",93,89
"Asrani","Anil Dhawan",257,89
"Razak Khan","Shakti Kapoor",90,78
"Razak Khan","Bindu",91,78
"Razak Khan","Mahavir Shah",92,78
"Razak Khan","Mohan Joshi",93,78
"Razak Khan","Anil Dhawan",257,78
"Shakti Kapoor","Bindu",91,90
"Shakti Kapoor","Mahavir Shah",92,90
"Shakti Kapoor","Mohan Joshi",93,90
"Shakti Kapoor","Anil Dhawan",257,90
"Bindu","Mahavir Shah",92,91
"Bindu","Mohan Joshi",93,91
"Bindu","Anil Dhawan",257,91
"Mahavir Shah","Mohan Joshi",93,92
"Mahavir Shah","Anil Dhawan",257,92
"Mohan Joshi","Anil Dhawan",257,93
"Madhuri Dixit","Salman Khan",94,46
"Madhuri Dixit","Mohnish Bahl",95,46
"Madhuri Dixit","Renuka Shahane",96,46
"Madhuri Dixit","Anupam Kher",7,46
"Madhuri Dixit","Reema Lagoo",67,46
"Madhuri Dixit","Alok Nath",97,46
"Madhuri Dixit","Bindu",91,46
"Salman Khan","Mohnish Bahl",95,94
"Salman Khan","Renuka Shahane",96,94
"Salman Khan","Anupam Kher",7,94
"Salman Khan","Reema Lagoo",67,94
"Salman Khan","Alok Nath",97,94
"Salman Khan","Bindu",91,94
"Mohnish Bahl","Renuka Shahane",96,95
"Mohnish Bahl","Anupam Kher",7,95
"Mohnish Bahl","Reema Lagoo",67,95
"Mohnish Bahl","Alok Nath",97,95
"Mohnish Bahl","Bindu",91,95
"Renuka Shahane","Anupam Kher",7,96
"Renuka Shahane","Reema Lagoo",67,96
"Renuka Shahane","Alok Nath",97,96
"Renuka Shahane","Bindu",91,96
"Anupam Kher","Reema Lagoo",67,7
"Anupam Kher","Alok Nath",97,7
"Anupam Kher","Bindu",91,7
"Reema Lagoo","Alok Nath",97,67
"Reema Lagoo","Bindu",91,67
"Alok Nath","Bindu",91,97
"Salman Khan","Akshay Kumar",98,94
"Salman Khan","Preity Zinta",99,94
"Salman Khan","Anupam Kher",7,94
"Salman Khan","Aman Verma",100,94
"Salman Khan","Javed Sheikh",101,94
"Salman Khan","Soni Razdan",66,94
"Salman Khan","Nawab Shah",258,94
"Akshay Kumar","Preity Zinta",99,98
"Akshay Kumar","Anupam Kher",7,98
"Akshay Kumar","Aman Verma",100,98
"Akshay Kumar","Javed Sheikh",101,98
"Akshay Kumar","Soni Razdan",66,98
"Akshay Kumar","Nawab Shah",258,98
"Preity Zinta","Anupam Kher",7,99
"Preity Zinta","Aman Verma",100,99
"Preity Zinta","Javed Sheikh",101,99
"Preity Zinta","Soni Razdan",66,99
"Preity Zinta","Nawab Shah",258,99
"Anupam Kher","Aman Verma",100,7
"Anupam Kher","Javed Sheikh",101,7
"Anupam Kher","Soni Razdan",66,7
"Anupam Kher","Nawab Shah",258,7
"Aman Verma","Javed Sheikh",101,100
"Aman Verma","Soni Razdan",66,100
"Aman Verma","Nawab Shah",258,100
"Javed Sheikh","Soni Razdan",66,101
"Javed Sheikh","Nawab Shah",258,101
"Soni Razdan","Nawab Shah",258,66
"Salman Khan","Karisma Kapoor",82,94
"Salman Khan","Rambha",102,94
"Salman Khan","Kader Khan",84,94
"Salman Khan","Anupam Kher",7,94
"Salman Khan","Shakti Kapoor",90,94
"Salman Khan","Bindu",91,94
"Salman Khan","Reema Lagoo",67,94
"Salman Khan","Satish Shah",103,94
"Salman Khan","Mukesh Rishi",76,94
"Karisma Kapoor","Rambha",102,82
"Karisma Kapoor","Kader Khan",84,82
"Karisma Kapoor","Anupam Kher",7,82
"Karisma Kapoor","Shakti Kapoor",90,82
"Karisma Kapoor","Bindu",91,82
"Karisma Kapoor","Reema Lagoo",67,82
"Karisma Kapoor","Satish Shah",103,82
"Karisma Kapoor","Mukesh Rishi",76,82
"Rambha","Kader Khan",84,102
"Rambha","Anupam Kher",7,102
"Rambha","Shakti Kapoor",90,102
"Rambha","Bindu",91,102
"Rambha","Reema Lagoo",67,102
"Rambha","Satish Shah",103,102
"Rambha","Mukesh Rishi",76,102
"Kader Khan","Anupam Kher",7,84
"Kader Khan","Shakti Kapoor",90,84
"Kader Khan","Bindu",91,84
"Kader Khan","Reema Lagoo",67,84
"Kader Khan","Satish Shah",103,84
"Kader Khan","Mukesh Rishi",76,84
"Anupam Kher","Shakti Kapoor",90,7
"Anupam Kher","Bindu",91,7
"Anupam Kher","Reema Lagoo",67,7
"Anupam Kher","Satish Shah",103,7
"Anupam Kher","Mukesh Rishi",76,7
"Shakti Kapoor","Bindu",91,90
"Shakti Kapoor","Reema Lagoo",67,90
"Shakti Kapoor","Satish Shah",103,90
"Shakti Kapoor","Mukesh Rishi",76,90
"Bindu","Reema Lagoo",67,91
"Bindu","Satish Shah",103,91
"Bindu","Mukesh Rishi",76,91
"Reema Lagoo","Satish Shah",103,67
"Reema Lagoo","Mukesh Rishi",76,67
"Satish Shah","Mukesh Rishi",76,103
"Varun Dhawan","Jacqueline Fernandez",104,43
"Varun Dhawan","Tapsee Pannu",42,43
"Varun Dhawan","Rajpal Yadav",105,43
"Varun Dhawan","Sachin Khedekar",106,43
"Varun Dhawan","Anupam Kher",7,43
"Varun Dhawan","Zakir Hussain",107,43
"Varun Dhawan","Pavan Malhotra",259,43
"Jacqueline Fernandez","Tapsee Pannu",42,104
"Jacqueline Fernandez","Rajpal Yadav",105,104
"Jacqueline Fernandez","Sachin Khedekar",106,104
"Jacqueline Fernandez","Anupam Kher",7,104
"Jacqueline Fernandez","Zakir Hussain",107,104
"Jacqueline Fernandez","Pavan Malhotra",259,104
"Tapsee Pannu","Rajpal Yadav",105,42
"Tapsee Pannu","Sachin Khedekar",106,42
"Tapsee Pannu","Anupam Kher",7,42
"Tapsee Pannu","Zakir Hussain",107,42
"Tapsee Pannu","Pavan Malhotra",259,42
"Rajpal Yadav","Sachin Khedekar",106,105
"Rajpal Yadav","Anupam Kher",7,105
"Rajpal Yadav","Zakir Hussain",107,105
"Rajpal Yadav","Pavan Malhotra",259,105
"Sachin Khedekar","Anupam Kher",7,106
"Sachin Khedekar","Zakir Hussain",107,106
"Sachin Khedekar","Pavan Malhotra",259,106
"Anupam Kher","Zakir Hussain",107,7
"Anupam Kher","Pavan Malhotra",259,7
"Zakir Hussain","Pavan Malhotra",259,107
"Sanjay Dutt","Madhuri Dixit",46,63
"Sanjay Dutt","Jackie Shroff",108,63
"Sanjay Dutt","Anupam Kher",7,63
"Sanjay Dutt","Rakhee Gulzar",109,63
"Sanjay Dutt","Pramod Moutho",110,63
"Sanjay Dutt","Ramya Krishnan",33,63
"Sanjay Dutt","Sushmita Mukherjee",111,63
"Sanjay Dutt","Neena Gupta",112,63
"Sanjay Dutt","A.K. Hangal",260,63
"Madhuri Dixit","Jackie Shroff",108,46
"Madhuri Dixit","Anupam Kher",7,46
"Madhuri Dixit","Rakhee Gulzar",109,46
"Madhuri Dixit","Pramod Moutho",110,46
"Madhuri Dixit","Ramya Krishnan",33,46
"Madhuri Dixit","Sushmita Mukherjee",111,46
"Madhuri Dixit","Neena Gupta",112,46
"Madhuri Dixit","A.K. Hangal",260,46
"Jackie Shroff","Anupam Kher",7,108
"Jackie Shroff","Rakhee Gulzar",109,108
"Jackie Shroff","Pramod Moutho",110,108
"Jackie Shroff","Ramya Krishnan",33,108
"Jackie Shroff","Sushmita Mukherjee",111,108
"Jackie Shroff","Neena Gupta",112,108
"Jackie Shroff","A.K. Hangal",260,108
"Anupam Kher","Rakhee Gulzar",109,7
"Anupam Kher","Pramod Moutho",110,7
"Anupam Kher","Ramya Krishnan",33,7
"Anupam Kher","Sushmita Mukherjee",111,7
"Anupam Kher","Neena Gupta",112,7
"Anupam Kher","A.K. Hangal",260,7
"Rakhee Gulzar","Pramod Moutho",110,109
"Rakhee Gulzar","Ramya Krishnan",33,109
"Rakhee Gulzar","Sushmita Mukherjee",111,109
"Rakhee Gulzar","Neena Gupta",112,109
"Rakhee Gulzar","A.K. Hangal",260,109
"Pramod Moutho","Ramya Krishnan",33,110
"Pramod Moutho","Sushmita Mukherjee",111,110
"Pramod Moutho","Neena Gupta",112,110
"Pramod Moutho","A.K. Hangal",260,110
"Ramya Krishnan","Sushmita Mukherjee",111,33
"Ramya Krishnan","Neena Gupta",112,33
"Ramya Krishnan","A.K. Hangal",260,33
"Sushmita Mukherjee","Neena Gupta",112,111
"Sushmita Mukherjee","A.K. Hangal",260,111
"Neena Gupta","A.K. Hangal",260,112
"Anupam Kher","Boman Irani",54,7
"Anupam Kher","Parvin Dabas",113,7
"Anupam Kher","Tara Sharma",114,7
"Anupam Kher","Navin Nischol",115,7
"Anupam Kher","Kiran Juneja",116,7
"Anupam Kher","Ranvir Shorey",117,7
"Anupam Kher","Vinod Nagpal",118,7
"Anupam Kher","Vinay Pathak",119,7
"Anupam Kher","Nitish Pandey",261,7
"Boman Irani","Parvin Dabas",113,54
"Boman Irani","Tara Sharma",114,54
"Boman Irani","Navin Nischol",115,54
"Boman Irani","Kiran Juneja",116,54
"Boman Irani","Ranvir Shorey",117,54
"Boman Irani","Vinod Nagpal",118,54
"Boman Irani","Vinay Pathak",119,54
"Boman Irani","Nitish Pandey",261,54
"Parvin Dabas","Tara Sharma",114,113
"Parvin Dabas","Navin Nischol",115,113
"Parvin Dabas","Kiran Juneja",116,113
"Parvin Dabas","Ranvir Shorey",117,113
"Parvin Dabas","Vinod Nagpal",118,113
"Parvin Dabas","Vinay Pathak",119,113
"Parvin Dabas","Nitish Pandey",261,113
"Tara Sharma","Navin Nischol",115,114
"Tara Sharma","Kiran Juneja",116,114
"Tara Sharma","Ranvir Shorey",117,114
"Tara Sharma","Vinod Nagpal",118,114
"Tara Sharma","Vinay Pathak",119,114
"Tara Sharma","Nitish Pandey",261,114
"Navin Nischol","Kiran Juneja",116,115
"Navin Nischol","Ranvir Shorey",117,115
"Navin Nischol","Vinod Nagpal",118,115
"Navin Nischol","Vinay Pathak",119,115
"Navin Nischol","Nitish Pandey",261,115
"Kiran Juneja","Ranvir Shorey",117,116
"Kiran Juneja","Vinod Nagpal",118,116
"Kiran Juneja","Vinay Pathak",119,116
"Kiran Juneja","Nitish Pandey",261,116
"Ranvir Shorey","Vinod Nagpal",118,117
"Ranvir Shorey","Vinay Pathak",119,117
"Ranvir Shorey","Nitish Pandey",261,117
"Vinod Nagpal","Vinay Pathak",119,118
"Vinod Nagpal","Nitish Pandey",261,118
"Vinay Pathak","Nitish Pandey",261,119
"Shah Rukh Khan","Kajol",120,31
"Shah Rukh Khan","Rani Mukerji",121,31
"Shah Rukh Khan","Farida Jalal",122,31
"Shah Rukh Khan","Reema Lagoo",67,31
"Shah Rukh Khan","Salman Khan",94,31
"Shah Rukh Khan","Archana Puran Singh",123,31
"Shah Rukh Khan","Himani Shivpuri",79,31
"Shah Rukh Khan","Johny Lever",124,31
"Shah Rukh Khan","Anupam Kher",7,31
"Shah Rukh Khan","Sana Saeed",262,31
"Kajol","Rani Mukerji",121,120
"Kajol","Farida Jalal",122,120
"Kajol","Reema Lagoo",67,120
"Kajol","Salman Khan",94,120
"Kajol","Archana Puran Singh",123,120
"Kajol","Himani Shivpuri",79,120
"Kajol","Johny Lever",124,120
"Kajol","Anupam Kher",7,120
"Kajol","Sana Saeed",262,120
"Rani Mukerji","Farida Jalal",122,121
"Rani Mukerji","Reema Lagoo",67,121
"Rani Mukerji","Salman Khan",94,121
"Rani Mukerji","Archana Puran Singh",123,121
"Rani Mukerji","Himani Shivpuri",79,121
"Rani Mukerji","Johny Lever",124,121
"Rani Mukerji","Anupam Kher",7,121
"Rani Mukerji","Sana Saeed",262,121
"Farida Jalal","Reema Lagoo",67,122
"Farida Jalal","Salman Khan",94,122
"Farida Jalal","Archana Puran Singh",123,122
"Farida Jalal","Himani Shivpuri",79,122
"Farida Jalal","Johny Lever",124,122
"Farida Jalal","Anupam Kher",7,122
"Farida Jalal","Sana Saeed",262,122
"Reema Lagoo","Salman Khan",94,67
"Reema Lagoo","Archana Puran Singh",123,67
"Reema Lagoo","Himani Shivpuri",79,67
"Reema Lagoo","Johny Lever",124,67
"Reema Lagoo","Anupam Kher",7,67
"Reema Lagoo","Sana Saeed",262,67
"Salman Khan","Archana Puran Singh",123,94
"Salman Khan","Himani Shivpuri",79,94
"Salman Khan","Johny Lever",124,94
"Salman Khan","Anupam Kher",7,94
"Salman Khan","Sana Saeed",262,94
"Archana Puran Singh","Himani Shivpuri",79,123
"Archana Puran Singh","Johny Lever",124,123
"Archana Puran Singh","Anupam Kher",7,123
"Archana Puran Singh","Sana Saeed",262,123
"Himani Shivpuri","Johny Lever",124,79
"Himani Shivpuri","Anupam Kher",7,79
"Himani Shivpuri","Sana Saeed",262,79
"Johny Lever","Anupam Kher",7,124
"Johny Lever","Sana Saeed",262,124
"Anupam Kher","Sana Saeed",262,7
"Preity Zinta","Saif Ali Khan",125,99
"Preity Zinta","Anupam Kher",7,99
"Preity Zinta","Farida Jalal",122,99
"Preity Zinta","Chandrachur Singh",263,99
"Saif Ali Khan","Anupam Kher",7,125
"Saif Ali Khan","Farida Jalal",122,125
"Saif Ali Khan","Chandrachur Singh",263,125
"Anupam Kher","Farida Jalal",122,7
"Anupam Kher","Chandrachur Singh",263,7
"Farida Jalal","Chandrachur Singh",263,122
"Tusshar Kapoor","Riteish Deshmukh",126,27
"Tusshar Kapoor","Isha Koppikar",127,27
"Tusshar Kapoor","Neha Dhupia",128,27
"Tusshar Kapoor","Anupam Kher",7,27
"Tusshar Kapoor","Jay Sean",264,27
"Riteish Deshmukh","Isha Koppikar",127,126
"Riteish Deshmukh","Neha Dhupia",128,126
"Riteish Deshmukh","Anupam Kher",7,126
"Riteish Deshmukh","Jay Sean",264,126
"Isha Koppikar","Neha Dhupia",128,127
"Isha Koppikar","Anupam Kher",7,127
"Isha Koppikar","Jay Sean",264,127
"Neha Dhupia","Anupam Kher",7,128
"Neha Dhupia","Jay Sean",264,128
"Anupam Kher","Jay Sean",264,7
"Govinda","Mohnish Bahl",95,81
"Govinda","Sharad Kapoor",129,81
"Govinda","Satish Kaushik",75,81
"Govinda","Anupam Kher",7,81
"Govinda","Kiran Kumar",130,81
"Govinda","Rambha",102,81
"Govinda","Sushmita Sen",265,81
"Mohnish Bahl","Sharad Kapoor",129,95
"Mohnish Bahl","Satish Kaushik",75,95
"Mohnish Bahl","Anupam Kher",7,95
"Mohnish Bahl","Kiran Kumar",130,95
"Mohnish Bahl","Rambha",102,95
"Mohnish Bahl","Sushmita Sen",265,95
"Sharad Kapoor","Satish Kaushik",75,129
"Sharad Kapoor","Anupam Kher",7,129
"Sharad Kapoor","Kiran Kumar",130,129
"Sharad Kapoor","Rambha",102,129
"Sharad Kapoor","Sushmita Sen",265,129
"Satish Kaushik","Anupam Kher",7,75
"Satish Kaushik","Kiran Kumar",130,75
"Satish Kaushik","Rambha",102,75
"Satish Kaushik","Sushmita Sen",265,75
"Anupam Kher","Kiran Kumar",130,7
"Anupam Kher","Rambha",102,7
"Anupam Kher","Sushmita Sen",265,7
"Kiran Kumar","Rambha",102,130
"Kiran Kumar","Sushmita Sen",265,130
"Rambha","Sushmita Sen",265,102
"Amitabh Bachchan","Ajay Devgn",132,131
"Amitabh Bachchan","Vidya Balan",133,131
"Amitabh Bachchan","Shatrughan Sinha",134,131
"Amitabh Bachchan","Sunny Deol",135,131
"Amitabh Bachchan","Anil Kapoor",71,131
"Amitabh Bachchan","Manoj Bajpayee",15,131
"Amitabh Bachchan","Jackie Shroff",108,131
"Amitabh Bachchan","Anupam Kher",7,131
"Amitabh Bachchan","Deepti Naval",266,131
"Ajay Devgn","Vidya Balan",133,132
"Ajay Devgn","Shatrughan Sinha",134,132
"Ajay Devgn","Sunny Deol",135,132
"Ajay Devgn","Anil Kapoor",71,132
"Ajay Devgn","Manoj Bajpayee",15,132
"Ajay Devgn","Jackie Shroff",108,132
"Ajay Devgn","Anupam Kher",7,132
"Ajay Devgn","Deepti Naval",266,132
"Vidya Balan","Shatrughan Sinha",134,133
"Vidya Balan","Sunny Deol",135,133
"Vidya Balan","Anil Kapoor",71,133
"Vidya Balan","Manoj Bajpayee",15,133
"Vidya Balan","Jackie Shroff",108,133
"Vidya Balan","Anupam Kher",7,133
"Vidya Balan","Deepti Naval",266,133
"Shatrughan Sinha","Sunny Deol",135,134
"Shatrughan Sinha","Anil Kapoor",71,134
"Shatrughan Sinha","Manoj Bajpayee",15,134
"Shatrughan Sinha","Jackie Shroff",108,134
"Shatrughan Sinha","Anupam Kher",7,134
"Shatrughan Sinha","Deepti Naval",266,134
"Sunny Deol","Anil Kapoor",71,135
"Sunny Deol","Manoj Bajpayee",15,135
"Sunny Deol","Jackie Shroff",108,135
"Sunny Deol","Anupam Kher",7,135
"Sunny Deol","Deepti Naval",266,135
"Anil Kapoor","Manoj Bajpayee",15,71
"Anil Kapoor","Jackie Shroff",108,71
"Anil Kapoor","Anupam Kher",7,71
"Anil Kapoor","Deepti Naval",266,71
"Manoj Bajpayee","Jackie Shroff",108,15
"Manoj Bajpayee","Anupam Kher",7,15
"Manoj Bajpayee","Deepti Naval",266,15
"Jackie Shroff","Anupam Kher",7,108
"Jackie Shroff","Deepti Naval",266,108
"Anupam Kher","Deepti Naval",266,7
"Tapsee Pannu","Akshay Kumar",98,42
"Tapsee Pannu","Manoj Bajpayee",15,42
"Tapsee Pannu","Prithviraj Sukumaran",136,42
"Tapsee Pannu","Danny Denzongpa",137,42
"Tapsee Pannu","Anupam Kher",7,42
"Tapsee Pannu","Zakir Hussain",107,42
"Tapsee Pannu","Virendra Saxenda",267,42
"Akshay Kumar","Manoj Bajpayee",15,98
"Akshay Kumar","Prithviraj Sukumaran",136,98
"Akshay Kumar","Danny Denzongpa",137,98
"Akshay Kumar","Anupam Kher",7,98
"Akshay Kumar","Zakir Hussain",107,98
"Akshay Kumar","Virendra Saxenda",267,98
"Manoj Bajpayee","Prithviraj Sukumaran",136,15
"Manoj Bajpayee","Danny Denzongpa",137,15
"Manoj Bajpayee","Anupam Kher",7,15
"Manoj Bajpayee","Zakir Hussain",107,15
"Manoj Bajpayee","Virendra Saxenda",267,15
"Prithviraj Sukumaran","Danny Denzongpa",137,136
"Prithviraj Sukumaran","Anupam Kher",7,136
"Prithviraj Sukumaran","Zakir Hussain",107,136
"Prithviraj Sukumaran","Virendra Saxenda",267,136
"Danny Denzongpa","Anupam Kher",7,137
"Danny Denzongpa","Zakir Hussain",107,137
"Danny Denzongpa","Virendra Saxenda",267,137
"Anupam Kher","Zakir Hussain",107,7
"Anupam Kher","Virendra Saxenda",267,7
"Zakir Hussain","Virendra Saxenda",267,107
"Shah Rukh Khan","Deepa Sahi",138,31
"Shah Rukh Khan","Javed Jaffrey",139,31
"Shah Rukh Khan","Anupam Kher",7,31
"Shah Rukh Khan","Amrish Puri",140,31
"Shah Rukh Khan","Tom Alter",69,31
"Shah Rukh Khan","Tinnu Anand",141,31
"Shah Rukh Khan","Sadashiv Amrapurkar",142,31
"Shah Rukh Khan","Tiku Talsania",143,31
"Shah Rukh Khan","Kader Khan",84,31
"Deepa Sahi","Javed Jaffrey",139,138
"Deepa Sahi","Anupam Kher",7,138
"Deepa Sahi","Amrish Puri",140,138
"Deepa Sahi","Tom Alter",69,138
"Deepa Sahi","Tinnu Anand",141,138
"Deepa Sahi","Sadashiv Amrapurkar",142,138
"Deepa Sahi","Tiku Talsania",143,138
"Deepa Sahi","Kader Khan",84,138
"Javed Jaffrey","Anupam Kher",7,139
"Javed Jaffrey","Amrish Puri",140,139
"Javed Jaffrey","Tom Alter",69,139
"Javed Jaffrey","Tinnu Anand",141,139
"Javed Jaffrey","Sadashiv Amrapurkar",142,139
"Javed Jaffrey","Tiku Talsania",143,139
"Javed Jaffrey","Kader Khan",84,139
"Anupam Kher","Amrish Puri",140,7
"Anupam Kher","Tom Alter",69,7
"Anupam Kher","Tinnu Anand",141,7
"Anupam Kher","Sadashiv Amrapurkar",142,7
"Anupam Kher","Tiku Talsania",143,7
"Anupam Kher","Kader Khan",84,7
"Amrish Puri","Tom Alter",69,140
"Amrish Puri","Tinnu Anand",141,140
"Amrish Puri","Sadashiv Amrapurkar",142,140
"Amrish Puri","Tiku Talsania",143,140
"Amrish Puri","Kader Khan",84,140
"Tom Alter","Tinnu Anand",141,69
"Tom Alter","Sadashiv Amrapurkar",142,69
"Tom Alter","Tiku Talsania",143,69
"Tom Alter","Kader Khan",84,69
"Tinnu Anand","Sadashiv Amrapurkar",142,141
"Tinnu Anand","Tiku Talsania",143,141
"Tinnu Anand","Kader Khan",84,141
"Sadashiv Amrapurkar","Tiku Talsania",143,142
"Sadashiv Amrapurkar","Kader Khan",84,142
"Tiku Talsania","Kader Khan",84,143
"Anupam Kher","Esha Gupta",61,7
"Anupam Kher","Kumud Mishra",19,7
"Anupam Kher","Kashyap Bharbhaya",144,7
"Anupam Kher","Anusmiritu Sarkar",145,7
"Anupam Kher","Zakir Hussain",107,7
"Anupam Kher","Rajesh Sharma",146,7
"Anupam Kher","Murli Sharma",147,7
"Anupam Kher","Ananth Narayan Mahadevan",148,7
"Anupam Kher","Deepshikha",268,7
"Esha Gupta","Kumud Mishra",19,61
"Esha Gupta","Kashyap Bharbhaya",144,61
"Esha Gupta","Anusmiritu Sarkar",145,61
"Esha Gupta","Zakir Hussain",107,61
"Esha Gupta","Rajesh Sharma",146,61
"Esha Gupta","Murli Sharma",147,61
"Esha Gupta","Ananth Narayan Mahadevan",148,61
"Esha Gupta","Deepshikha",268,61
"Kumud Mishra","Kashyap Bharbhaya",144,19
"Kumud Mishra","Anusmiritu Sarkar",145,19
"Kumud Mishra","Zakir Hussain",107,19
"Kumud Mishra","Rajesh Sharma",146,19
"Kumud Mishra","Murli Sharma",147,19
"Kumud Mishra","Ananth Narayan Mahadevan",148,19
"Kumud Mishra","Deepshikha",268,19
"Kashyap Bharbhaya","Anusmiritu Sarkar",145,144
"Kashyap Bharbhaya","Zakir Hussain",107,144
"Kashyap Bharbhaya","Rajesh Sharma",146,144
"Kashyap Bharbhaya","Murli Sharma",147,144
"Kashyap Bharbhaya","Ananth Narayan Mahadevan",148,144
"Kashyap Bharbhaya","Deepshikha",268,144
"Anusmiritu Sarkar","Zakir Hussain",107,145
"Anusmiritu Sarkar","Rajesh Sharma",146,145
"Anusmiritu Sarkar","Murli Sharma",147,145
"Anusmiritu Sarkar","Ananth Narayan Mahadevan",148,145
"Anusmiritu Sarkar","Deepshikha",268,145
"Zakir Hussain","Rajesh Sharma",146,107
"Zakir Hussain","Murli Sharma",147,107
"Zakir Hussain","Ananth Narayan Mahadevan",148,107
"Zakir Hussain","Deepshikha",268,107
"Rajesh Sharma","Murli Sharma",147,146
"Rajesh Sharma","Ananth Narayan Mahadevan",148,146
"Rajesh Sharma","Deepshikha",268,146
"Murli Sharma","Ananth Narayan Mahadevan",148,147
"Murli Sharma","Deepshikha",268,147
"Ananth Narayan Mahadevan","Deepshikha",268,148
"Shah Rukh Khan","Rani Mukerji",121,31
"Shah Rukh Khan","Anupam Kher",7,31
"Shah Rukh Khan","Dilip Prabhavalkar",149,31
"Shah Rukh Khan","Amitabh Bachchan",131,31
"Shah Rukh Khan","Juhi Chawla",150,31
"Shah Rukh Khan","Nina Kulkarni",151,31
"Shah Rukh Khan","Rajpal Yadav",105,31
"Rani Mukerji","Anupam Kher",7,121
"Rani Mukerji","Dilip Prabhavalkar",149,121
"Rani Mukerji","Amitabh Bachchan",131,121
"Rani Mukerji","Juhi Chawla",150,121
"Rani Mukerji","Nina Kulkarni",151,121
"Rani Mukerji","Rajpal Yadav",105,121
"Anupam Kher","Dilip Prabhavalkar",149,7
"Anupam Kher","Amitabh Bachchan",131,7
"Anupam Kher","Juhi Chawla",150,7
"Anupam Kher","Nina Kulkarni",151,7
"Anupam Kher","Rajpal Yadav",105,7
"Dilip Prabhavalkar","Amitabh Bachchan",131,149
"Dilip Prabhavalkar","Juhi Chawla",150,149
"Dilip Prabhavalkar","Nina Kulkarni",151,149
"Dilip Prabhavalkar","Rajpal Yadav",105,149
"Amitabh Bachchan","Juhi Chawla",150,131
"Amitabh Bachchan","Nina Kulkarni",151,131
"Amitabh Bachchan","Rajpal Yadav",105,131
"Juhi Chawla","Nina Kulkarni",151,150
"Juhi Chawla","Rajpal Yadav",105,150
"Nina Kulkarni","Rajpal Yadav",105,151
"Salman Khan","Sonam Kapoor",152,94
"Salman Khan","Anupam Kher",7,94
"Salman Khan","Neil Nitin Mukesh",153,94
"Salman Khan","Sanjay Mishra",154,94
"Salman Khan","Swara Bhaskar",155,94
"Salman Khan","Deepak Dobriyal",156,94
"Salman Khan","Arman Kohli",157,94
"Salman Khan","Manoj Joshi",158,94
"Salman Khan","Samaira Rao",159,94
"Salman Khan","Karuna Pandey",160,94
"Salman Khan","Sucheta Khanna",239,94
"Sonam Kapoor","Anupam Kher",7,152
"Sonam Kapoor","Neil Nitin Mukesh",153,152
"Sonam Kapoor","Sanjay Mishra",154,152
"Sonam Kapoor","Swara Bhaskar",155,152
"Sonam Kapoor","Deepak Dobriyal",156,152
"Sonam Kapoor","Arman Kohli",157,152
"Sonam Kapoor","Manoj Joshi",158,152
"Sonam Kapoor","Samaira Rao",159,152
"Sonam Kapoor","Karuna Pandey",160,152
"Sonam Kapoor","Sucheta Khanna",239,152
"Anupam Kher","Neil Nitin Mukesh",153,7
"Anupam Kher","Sanjay Mishra",154,7
"Anupam Kher","Swara Bhaskar",155,7
"Anupam Kher","Deepak Dobriyal",156,7
"Anupam Kher","Arman Kohli",157,7
"Anupam Kher","Manoj Joshi",158,7
"Anupam Kher","Samaira Rao",159,7
"Anupam Kher","Karuna Pandey",160,7
"Anupam Kher","Sucheta Khanna",239,7
"Neil Nitin Mukesh","Sanjay Mishra",154,153
"Neil Nitin Mukesh","Swara Bhaskar",155,153
"Neil Nitin Mukesh","Deepak Dobriyal",156,153
"Neil Nitin Mukesh","Arman Kohli",157,153
"Neil Nitin Mukesh","Manoj Joshi",158,153
"Neil Nitin Mukesh","Samaira Rao",159,153
"Neil Nitin Mukesh","Karuna Pandey",160,153
"Neil Nitin Mukesh","Sucheta Khanna",239,153
"Sanjay Mishra","Swara Bhaskar",155,154
"Sanjay Mishra","Deepak Dobriyal",156,154
"Sanjay Mishra","Arman Kohli",157,154
"Sanjay Mishra","Manoj Joshi",158,154
"Sanjay Mishra","Samaira Rao",159,154
"Sanjay Mishra","Karuna Pandey",160,154
"Sanjay Mishra","Sucheta Khanna",239,154
"Swara Bhaskar","Deepak Dobriyal",156,155
"Swara Bhaskar","Arman Kohli",157,155
"Swara Bhaskar","Manoj Joshi",158,155
"Swara Bhaskar","Samaira Rao",159,155
"Swara Bhaskar","Karuna Pandey",160,155
"Swara Bhaskar","Sucheta Khanna",239,155
"Deepak Dobriyal","Arman Kohli",157,156
"Deepak Dobriyal","Manoj Joshi",158,156
"Deepak Dobriyal","Samaira Rao",159,156
"Deepak Dobriyal","Karuna Pandey",160,156
"Deepak Dobriyal","Sucheta Khanna",239,156
"Arman Kohli","Manoj Joshi",158,157
"Arman Kohli","Samaira Rao",159,157
"Arman Kohli","Karuna Pandey",160,157
"Arman Kohli","Sucheta Khanna",239,157
"Manoj Joshi","Samaira Rao",159,158
"Manoj Joshi","Karuna Pandey",160,158
"Manoj Joshi","Sucheta Khanna",239,158
