"from","to","target","source"
"Anil Kapoor","Kulbhushan Kharbanda",52,101
"Anil Kapoor","Farida Jalal",105,101
"Anil Kapoor","Shivaji Satham",179,101
"Madhuri Dixit","Namrata Shirodkar",103,102
"Madhuri Dixit","Danny Denzongpa",104,102
"Madhuri Dixit","Om Puri",3,102
"Madhuri Dixit","Kulbhushan Kharbanda",52,102
"Madhuri Dixit","Farida Jalal",105,102
"Madhuri Dixit","Shivaji Satham",179,102
"Namrata Shirodkar","Danny Denzongpa",104,103
"Namrata Shirodkar","Om Puri",3,103
"Namrata Shirodkar","Kulbhushan Kharbanda",52,103
"Namrata Shirodkar","Farida Jalal",105,103
"Namrata Shirodkar","Shivaji Satham",179,103
"Danny Denzongpa","Om Puri",3,104
"Danny Denzongpa","Kulbhushan Kharbanda",52,104
"Danny Denzongpa","Farida Jalal",105,104
"Danny Denzongpa","Shivaji Satham",179,104
"Om Puri","Kulbhushan Kharbanda",52,3
"Om Puri","Farida Jalal",105,3
"Om Puri","Shivaji Satham",179,3
"Kulbhushan Kharbanda","Farida Jalal",105,52
"Kulbhushan Kharbanda","Shivaji Satham",179,52
"Farida Jalal","Shivaji Satham",179,105
"Aamir Khan","Siddharth",107,106
"Aamir Khan","Atul Kulkarni",31,106
"Aamir Khan","Sharman Joshi",108,106
"Aamir Khan","Kunal Kapoor",46,106
"Aamir Khan","Alice Patten",109,106
"Aamir Khan","Soha Ali Khan",110,106
"Aamir Khan","Waheeda Rehman",29,106
"Aamir Khan","Kiron Kher",4,106
"Aamir Khan","Om Puri",3,106
"Aamir Khan","Anupam Kher",111,106
"Aamir Khan","Madhavan",180,106
"Siddharth","Atul Kulkarni",31,107
"Siddharth","Sharman Joshi",108,107
"Siddharth","Kunal Kapoor",46,107
"Siddharth","Alice Patten",109,107
"Siddharth","Soha Ali Khan",110,107
"Siddharth","Waheeda Rehman",29,107
"Siddharth","Kiron Kher",4,107
"Siddharth","Om Puri",3,107
"Siddharth","Anupam Kher",111,107
"Siddharth","Madhavan",180,107
"Atul Kulkarni","Sharman Joshi",108,31
"Atul Kulkarni","Kunal Kapoor",46,31
"Atul Kulkarni","Alice Patten",109,31
"Atul Kulkarni","Soha Ali Khan",110,31
"Atul Kulkarni","Waheeda Rehman",29,31
"Atul Kulkarni","Kiron Kher",4,31
"Atul Kulkarni","Om Puri",3,31
"Atul Kulkarni","Anupam Kher",111,31
"Atul Kulkarni","Madhavan",180,31
"Sharman Joshi","Kunal Kapoor",46,108
"Sharman Joshi","Alice Patten",109,108
"Sharman Joshi","Soha Ali Khan",110,108
"Sharman Joshi","Waheeda Rehman",29,108
"Sharman Joshi","Kiron Kher",4,108
"Sharman Joshi","Om Puri",3,108
"Sharman Joshi","Anupam Kher",111,108
"Sharman Joshi","Madhavan",180,108
"Kunal Kapoor","Alice Patten",109,46
"Kunal Kapoor","Soha Ali Khan",110,46
"Kunal Kapoor","Waheeda Rehman",29,46
"Kunal Kapoor","Kiron Kher",4,46
"Kunal Kapoor","Om Puri",3,46
"Kunal Kapoor","Anupam Kher",111,46
"Kunal Kapoor","Madhavan",180,46
"Alice Patten","Soha Ali Khan",110,109
"Alice Patten","Waheeda Rehman",29,109
"Alice Patten","Kiron Kher",4,109
"Alice Patten","Om Puri",3,109
"Alice Patten","Anupam Kher",111,109
"Alice Patten","Madhavan",180,109
"Soha Ali Khan","Waheeda Rehman",29,110
"Soha Ali Khan","Kiron Kher",4,110
"Soha Ali Khan","Om Puri",3,110
"Soha Ali Khan","Anupam Kher",111,110
"Soha Ali Khan","Madhavan",180,110
"Waheeda Rehman","Kiron Kher",4,29
"Waheeda Rehman","Om Puri",3,29
"Waheeda Rehman","Anupam Kher",111,29
"Waheeda Rehman","Madhavan",180,29
"Kiron Kher","Om Puri",3,4
"Kiron Kher","Anupam Kher",111,4
"Kiron Kher","Madhavan",180,4
"Om Puri","Anupam Kher",111,3
"Om Puri","Madhavan",180,3
"Anupam Kher","Madhavan",180,111
"Paresh Rawal","Om Puri",3,26
"Paresh Rawal","Pavan Malhotra",32,26
"Paresh Rawal","Javed Sheikh",112,26
"Paresh Rawal","Swati Chitnis",113,26
"Paresh Rawal","Masood Akhtar",114,26
"Paresh Rawal","Sudhir Nema",115,26
"Paresh Rawal","Rakesh Srivastava",181,26
"Om Puri","Pavan Malhotra",32,3
"Om Puri","Javed Sheikh",112,3
"Om Puri","Swati Chitnis",113,3
"Om Puri","Masood Akhtar",114,3
"Om Puri","Sudhir Nema",115,3
"Om Puri","Rakesh Srivastava",181,3
"Pavan Malhotra","Javed Sheikh",112,32
"Pavan Malhotra","Swati Chitnis",113,32
"Pavan Malhotra","Masood Akhtar",114,32
"Pavan Malhotra","Sudhir Nema",115,32
"Pavan Malhotra","Rakesh Srivastava",181,32
"Javed Sheikh","Swati Chitnis",113,112
"Javed Sheikh","Masood Akhtar",114,112
"Javed Sheikh","Sudhir Nema",115,112
"Javed Sheikh","Rakesh Srivastava",181,112
"Swati Chitnis","Masood Akhtar",114,113
"Swati Chitnis","Sudhir Nema",115,113
"Swati Chitnis","Rakesh Srivastava",181,113
"Masood Akhtar","Sudhir Nema",115,114
"Masood Akhtar","Rakesh Srivastava",181,114
"Sudhir Nema","Rakesh Srivastava",181,115
"Abhishek Bachchan","Hrishitaa Bhatt",116,27
"Abhishek Bachchan","Amrish Puri",50,27
"Abhishek Bachchan","Mohnish Bahl",117,27
"Abhishek Bachchan","Helen",118,27
"Abhishek Bachchan","Om Puri",3,27
"Abhishek Bachchan","Ashish Vidyarthi",119,27
"Abhishek Bachchan","A.K. Hangal",120,27
"Abhishek Bachchan","Tinnu Anand",64,27
"Abhishek Bachchan","Daisy Irani",121,27
"Abhishek Bachchan","Dara Singh",122,27
"Abhishek Bachchan","Viju Khote",123,27
"Abhishek Bachchan","Shubha Khote",182,27
"Hrishitaa Bhatt","Amrish Puri",50,116
"Hrishitaa Bhatt","Mohnish Bahl",117,116
"Hrishitaa Bhatt","Helen",118,116
"Hrishitaa Bhatt","Om Puri",3,116
"Hrishitaa Bhatt","Ashish Vidyarthi",119,116
"Hrishitaa Bhatt","A.K. Hangal",120,116
"Hrishitaa Bhatt","Tinnu Anand",64,116
"Hrishitaa Bhatt","Daisy Irani",121,116
"Hrishitaa Bhatt","Dara Singh",122,116
"Hrishitaa Bhatt","Viju Khote",123,116
"Hrishitaa Bhatt","Shubha Khote",182,116
"Amrish Puri","Mohnish Bahl",117,50
"Amrish Puri","Helen",118,50
"Amrish Puri","Om Puri",3,50
"Amrish Puri","Ashish Vidyarthi",119,50
"Amrish Puri","A.K. Hangal",120,50
"Amrish Puri","Tinnu Anand",64,50
"Amrish Puri","Daisy Irani",121,50
"Amrish Puri","Dara Singh",122,50
"Amrish Puri","Viju Khote",123,50
"Amrish Puri","Shubha Khote",182,50
"Mohnish Bahl","Helen",118,117
"Mohnish Bahl","Om Puri",3,117
"Mohnish Bahl","Ashish Vidyarthi",119,117
"Mohnish Bahl","A.K. Hangal",120,117
"Mohnish Bahl","Tinnu Anand",64,117
"Mohnish Bahl","Daisy Irani",121,117
"Mohnish Bahl","Dara Singh",122,117
"Mohnish Bahl","Viju Khote",123,117
"Mohnish Bahl","Shubha Khote",182,117
"Helen","Om Puri",3,118
"Helen","Ashish Vidyarthi",119,118
"Helen","A.K. Hangal",120,118
"Helen","Tinnu Anand",64,118
"Helen","Daisy Irani",121,118
"Helen","Dara Singh",122,118
"Helen","Viju Khote",123,118
"Helen","Shubha Khote",182,118
"Om Puri","Ashish Vidyarthi",119,3
"Om Puri","A.K. Hangal",120,3
"Om Puri","Tinnu Anand",64,3
"Om Puri","Daisy Irani",121,3
"Om Puri","Dara Singh",122,3
"Om Puri","Viju Khote",123,3
"Om Puri","Shubha Khote",182,3
"Ashish Vidyarthi","A.K. Hangal",120,119
"Ashish Vidyarthi","Tinnu Anand",64,119
"Ashish Vidyarthi","Daisy Irani",121,119
"Ashish Vidyarthi","Dara Singh",122,119
"Ashish Vidyarthi","Viju Khote",123,119
"Ashish Vidyarthi","Shubha Khote",182,119
"A.K. Hangal","Tinnu Anand",64,120
"A.K. Hangal","Daisy Irani",121,120
"A.K. Hangal","Dara Singh",122,120
"A.K. Hangal","Viju Khote",123,120
"A.K. Hangal","Shubha Khote",182,120
"Tinnu Anand","Daisy Irani",121,64
"Tinnu Anand","Dara Singh",122,64
"Tinnu Anand","Viju Khote",123,64
"Tinnu Anand","Shubha Khote",182,64
"Daisy Irani","Dara Singh",122,121
"Daisy Irani","Viju Khote",123,121
"Daisy Irani","Shubha Khote",182,121
"Dara Singh","Viju Khote",123,122
"Dara Singh","Shubha Khote",182,122
"Viju Khote","Shubha Khote",182,123
"Riteish Deshmukh","Genelia D'Souza",125,124
"Riteish Deshmukh","Tinnu Anand",64,124
"Riteish Deshmukh","Om Puri",3,124
"Riteish Deshmukh","Smita Jaykar",126,124
"Riteish Deshmukh","Chitrashi Rawat",127,124
"Riteish Deshmukh","Navin Prabhakar",128,124
"Riteish Deshmukh","Kartar Cheema",183,124
"Genelia D'Souza","Tinnu Anand",64,125
"Genelia D'Souza","Om Puri",3,125
"Genelia D'Souza","Smita Jaykar",126,125
"Genelia D'Souza","Chitrashi Rawat",127,125
"Genelia D'Souza","Navin Prabhakar",128,125
"Genelia D'Souza","Kartar Cheema",183,125
"Tinnu Anand","Om Puri",3,64
"Tinnu Anand","Smita Jaykar",126,64
"Tinnu Anand","Chitrashi Rawat",127,64
"Tinnu Anand","Navin Prabhakar",128,64
"Tinnu Anand","Kartar Cheema",183,64
"Om Puri","Smita Jaykar",126,3
"Om Puri","Chitrashi Rawat",127,3
"Om Puri","Navin Prabhakar",128,3
"Om Puri","Kartar Cheema",183,3
"Smita Jaykar","Chitrashi Rawat",127,126
"Smita Jaykar","Navin Prabhakar",128,126
"Smita Jaykar","Kartar Cheema",183,126
"Chitrashi Rawat","Navin Prabhakar",128,127
"Chitrashi Rawat","Kartar Cheema",183,127
"Navin Prabhakar","Kartar Cheema",183,128
"Helen Mirren","Om Puri",3,129
"Helen Mirren","Manish Dayal",130,129
"Helen Mirren","Charlotte Le Bon",131,129
"Helen Mirren","Amit Shah",132,129
"Helen Mirren","Farzana Dua Elahe",133,129
"Helen Mirren","Dillon Mitra",134,129
"Helen Mirren","Aria Pandya",184,129
"Om Puri","Manish Dayal",130,3
"Om Puri","Charlotte Le Bon",131,3
"Om Puri","Amit Shah",132,3
"Om Puri","Farzana Dua Elahe",133,3
"Om Puri","Dillon Mitra",134,3
"Om Puri","Aria Pandya",184,3
"Manish Dayal","Charlotte Le Bon",131,130
"Manish Dayal","Amit Shah",132,130
"Manish Dayal","Farzana Dua Elahe",133,130
"Manish Dayal","Dillon Mitra",134,130
"Manish Dayal","Aria Pandya",184,130
"Charlotte Le Bon","Amit Shah",132,131
"Charlotte Le Bon","Farzana Dua Elahe",133,131
"Charlotte Le Bon","Dillon Mitra",134,131
"Charlotte Le Bon","Aria Pandya",184,131
"Amit Shah","Farzana Dua Elahe",133,132
"Amit Shah","Dillon Mitra",134,132
"Amit Shah","Aria Pandya",184,132
"Farzana Dua Elahe","Dillon Mitra",134,133
"Farzana Dua Elahe","Aria Pandya",184,133
"Dillon Mitra","Aria Pandya",184,134
"Steve Coogan","Emma Gilmour",136,135
"Steve Coogan","Susan Jane Tanner",137,135
"Steve Coogan","Iain Mitchell",138,135
"Steve Coogan","James Smith",139,135
"Steve Coogan","Om Puri",3,135
"Steve Coogan","Steven Waddington",140,135
"Steve Coogan","Ben Miller",141,135
"Steve Coogan","Lena Headey",142,135
"Steve Coogan","Jenny Agutter",185,135
"Emma Gilmour","Susan Jane Tanner",137,136
"Emma Gilmour","Iain Mitchell",138,136
"Emma Gilmour","James Smith",139,136
"Emma Gilmour","Om Puri",3,136
"Emma Gilmour","Steven Waddington",140,136
"Emma Gilmour","Ben Miller",141,136
"Emma Gilmour","Lena Headey",142,136
"Emma Gilmour","Jenny Agutter",185,136
"Susan Jane Tanner","Iain Mitchell",138,137
"Susan Jane Tanner","James Smith",139,137
"Susan Jane Tanner","Om Puri",3,137
"Susan Jane Tanner","Steven Waddington",140,137
"Susan Jane Tanner","Ben Miller",141,137
"Susan Jane Tanner","Lena Headey",142,137
"Susan Jane Tanner","Jenny Agutter",185,137
"Iain Mitchell","James Smith",139,138
"Iain Mitchell","Om Puri",3,138
"Iain Mitchell","Steven Waddington",140,138
"Iain Mitchell","Ben Miller",141,138
"Iain Mitchell","Lena Headey",142,138
"Iain Mitchell","Jenny Agutter",185,138
"James Smith","Om Puri",3,139
"James Smith","Steven Waddington",140,139
"James Smith","Ben Miller",141,139
"James Smith","Lena Headey",142,139
"James Smith","Jenny Agutter",185,139
"Om Puri","Steven Waddington",140,3
"Om Puri","Ben Miller",141,3
"Om Puri","Lena Headey",142,3
"Om Puri","Jenny Agutter",185,3
"Steven Waddington","Ben Miller",141,140
"Steven Waddington","Lena Headey",142,140
"Steven Waddington","Jenny Agutter",185,140
"Ben Miller","Lena Headey",142,141
"Ben Miller","Jenny Agutter",185,141
"Lena Headey","Jenny Agutter",185,142
"Hugh Bonneville","Gillian Anderson",144,143
"Hugh Bonneville","Manish Dayal",130,143
"Hugh Bonneville","Huma Qureshi",145,143
"Hugh Bonneville","Michael Gambon",146,143
"Hugh Bonneville","David Hayman",147,143
"Hugh Bonneville","Simon Callow",148,143
"Hugh Bonneville","Denzil Smith",149,143
"Hugh Bonneville","Neeraj Kabi",150,143
"Hugh Bonneville","Tanveer Ghani",151,143
"Hugh Bonneville","Om Puri",3,143
"Hugh Bonneville","Lily Travers",186,143
"Gillian Anderson","Manish Dayal",130,144
"Gillian Anderson","Huma Qureshi",145,144
"Gillian Anderson","Michael Gambon",146,144
"Gillian Anderson","David Hayman",147,144
"Gillian Anderson","Simon Callow",148,144
"Gillian Anderson","Denzil Smith",149,144
"Gillian Anderson","Neeraj Kabi",150,144
"Gillian Anderson","Tanveer Ghani",151,144
"Gillian Anderson","Om Puri",3,144
"Gillian Anderson","Lily Travers",186,144
"Manish Dayal","Huma Qureshi",145,130
"Manish Dayal","Michael Gambon",146,130
"Manish Dayal","David Hayman",147,130
"Manish Dayal","Simon Callow",148,130
"Manish Dayal","Denzil Smith",149,130
"Manish Dayal","Neeraj Kabi",150,130
"Manish Dayal","Tanveer Ghani",151,130
"Manish Dayal","Om Puri",3,130
"Manish Dayal","Lily Travers",186,130
"Huma Qureshi","Michael Gambon",146,145
"Huma Qureshi","David Hayman",147,145
"Huma Qureshi","Simon Callow",148,145
"Huma Qureshi","Denzil Smith",149,145
"Huma Qureshi","Neeraj Kabi",150,145
"Huma Qureshi","Tanveer Ghani",151,145
"Huma Qureshi","Om Puri",3,145
"Huma Qureshi","Lily Travers",186,145
"Michael Gambon","David Hayman",147,146
"Michael Gambon","Simon Callow",148,146
"Michael Gambon","Denzil Smith",149,146
"Michael Gambon","Neeraj Kabi",150,146
"Michael Gambon","Tanveer Ghani",151,146
"Michael Gambon","Om Puri",3,146
"Michael Gambon","Lily Travers",186,146
"David Hayman","Simon Callow",148,147
"David Hayman","Denzil Smith",149,147
"David Hayman","Neeraj Kabi",150,147
"David Hayman","Tanveer Ghani",151,147
"David Hayman","Om Puri",3,147
"David Hayman","Lily Travers",186,147
"Simon Callow","Denzil Smith",149,148
"Simon Callow","Neeraj Kabi",150,148
"Simon Callow","Tanveer Ghani",151,148
"Simon Callow","Om Puri",3,148
"Simon Callow","Lily Travers",186,148
"Denzil Smith","Neeraj Kabi",150,149
"Denzil Smith","Tanveer Ghani",151,149
"Denzil Smith","Om Puri",3,149
"Denzil Smith","Lily Travers",186,149
"Neeraj Kabi","Tanveer Ghani",151,150
"Neeraj Kabi","Om Puri",3,150
"Neeraj Kabi","Lily Travers",186,150
"Tanveer Ghani","Om Puri",3,151
"Tanveer Ghani","Lily Travers",186,151
"Om Puri","Lily Travers",186,3
"Niharica Raizada","Rajat Barmecha",153,152
"Niharica Raizada","Lucy Pinder",154,152
"Niharica Raizada","Om Puri",3,152
"Niharica Raizada","Gulshan Grover",155,152
"Niharica Raizada","Tim Man",156,152
"Niharica Raizada","Ron Smoorenburg",157,152
"Niharica Raizada","KaramVeer Chaudhary",187,152
"Rajat Barmecha","Lucy Pinder",154,153
"Rajat Barmecha","Om Puri",3,153
"Rajat Barmecha","Gulshan Grover",155,153
"Rajat Barmecha","Tim Man",156,153
"Rajat Barmecha","Ron Smoorenburg",157,153
"Rajat Barmecha","KaramVeer Chaudhary",187,153
"Lucy Pinder","Om Puri",3,154
"Lucy Pinder","Gulshan Grover",155,154
"Lucy Pinder","Tim Man",156,154
"Lucy Pinder","Ron Smoorenburg",157,154
"Lucy Pinder","KaramVeer Chaudhary",187,154
"Om Puri","Gulshan Grover",155,3
"Om Puri","Tim Man",156,3
"Om Puri","Ron Smoorenburg",157,3
"Om Puri","KaramVeer Chaudhary",187,3
"Gulshan Grover","Tim Man",156,155
"Gulshan Grover","Ron Smoorenburg",157,155
"Gulshan Grover","KaramVeer Chaudhary",187,155
"Tim Man","Ron Smoorenburg",157,156
"Tim Man","KaramVeer Chaudhary",187,156
"Ron Smoorenburg","KaramVeer Chaudhary",187,157
"Ajay Devgn","Abhishek Bachchan",27,158
"Ajay Devgn","Vivek Oberoi",60,158
"Ajay Devgn","Esha Deol",159,158
"Ajay Devgn","Kareena Kapoor",24,158
"Ajay Devgn","Rani Mukerji",160,158
"Ajay Devgn","Loveleen Mishra",161,158
"Ajay Devgn","Anant Nag",162,158
"Ajay Devgn","Om Puri",3,158
"Ajay Devgn","Vijay Raaz",163,158
"Ajay Devgn","Sonu Sood",188,158
"Abhishek Bachchan","Vivek Oberoi",60,27
"Abhishek Bachchan","Esha Deol",159,27
"Abhishek Bachchan","Kareena Kapoor",24,27
"Abhishek Bachchan","Rani Mukerji",160,27
"Abhishek Bachchan","Loveleen Mishra",161,27
"Abhishek Bachchan","Anant Nag",162,27
"Abhishek Bachchan","Om Puri",3,27
"Abhishek Bachchan","Vijay Raaz",163,27
"Abhishek Bachchan","Sonu Sood",188,27
"Vivek Oberoi","Esha Deol",159,60
"Vivek Oberoi","Kareena Kapoor",24,60
"Vivek Oberoi","Rani Mukerji",160,60
"Vivek Oberoi","Loveleen Mishra",161,60
"Vivek Oberoi","Anant Nag",162,60
"Vivek Oberoi","Om Puri",3,60
"Vivek Oberoi","Vijay Raaz",163,60
"Vivek Oberoi","Sonu Sood",188,60
"Esha Deol","Kareena Kapoor",24,159
"Esha Deol","Rani Mukerji",160,159
"Esha Deol","Loveleen Mishra",161,159
"Esha Deol","Anant Nag",162,159
"Esha Deol","Om Puri",3,159
"Esha Deol","Vijay Raaz",163,159
"Esha Deol","Sonu Sood",188,159
"Kareena Kapoor","Rani Mukerji",160,24
"Kareena Kapoor","Loveleen Mishra",161,24
"Kareena Kapoor","Anant Nag",162,24
"Kareena Kapoor","Om Puri",3,24
"Kareena Kapoor","Vijay Raaz",163,24
"Kareena Kapoor","Sonu Sood",188,24
"Rani Mukerji","Loveleen Mishra",161,160
"Rani Mukerji","Anant Nag",162,160
"Rani Mukerji","Om Puri",3,160
"Rani Mukerji","Vijay Raaz",163,160
"Rani Mukerji","Sonu Sood",188,160
"Loveleen Mishra","Anant Nag",162,161
"Loveleen Mishra","Om Puri",3,161
"Loveleen Mishra","Vijay Raaz",163,161
"Loveleen Mishra","Sonu Sood",188,161
"Anant Nag","Om Puri",3,162
"Anant Nag","Vijay Raaz",163,162
"Anant Nag","Sonu Sood",188,162
"Om Puri","Vijay Raaz",163,3
"Om Puri","Sonu Sood",188,3
"Vijay Raaz","Sonu Sood",188,163
