"from","to","target","source"
"Rishi Kapoor","Tiffany Mulheron",179,93
"Upen Patel","Javed Sheikh",79,94
"Upen Patel","Nina Wadia",95,94
"Upen Patel","Clive Standen",96,94
"Upen Patel","Tiffany Mulheron",179,94
"Javed Sheikh","Nina Wadia",95,79
"Javed Sheikh","Clive Standen",96,79
"Javed Sheikh","Tiffany Mulheron",179,79
"Nina Wadia","Clive Standen",96,95
"Nina Wadia","Tiffany Mulheron",179,95
"Clive Standen","Tiffany Mulheron",179,96
"Akshay Kumar","Paresh Rawal",13,1
"Akshay Kumar","Mithun Chakraborty",36,1
"Akshay Kumar","Om Puri",3,1
"Akshay Kumar","Apoorva Arora",97,1
"Akshay Kumar","Arun Bali",98,1
"Akshay Kumar","Honey Chaaya",99,1
"Akshay Kumar","Poonam Jhawer",100,1
"Akshay Kumar","Mahesh Manjrekar",101,1
"Akshay Kumar","Govind Namdeo",40,1
"Paresh Rawal","Mithun Chakraborty",36,13
"Paresh Rawal","Om Puri",3,13
"Paresh Rawal","Apoorva Arora",97,13
"Paresh Rawal","Arun Bali",98,13
"Paresh Rawal","Honey Chaaya",99,13
"Paresh Rawal","Poonam Jhawer",100,13
"Paresh Rawal","Mahesh Manjrekar",101,13
"Paresh Rawal","Govind Namdeo",40,13
"Mithun Chakraborty","Om Puri",3,36
"Mithun Chakraborty","Apoorva Arora",97,36
"Mithun Chakraborty","Arun Bali",98,36
"Mithun Chakraborty","Honey Chaaya",99,36
"Mithun Chakraborty","Poonam Jhawer",100,36
"Mithun Chakraborty","Mahesh Manjrekar",101,36
"Mithun Chakraborty","Govind Namdeo",40,36
"Om Puri","Apoorva Arora",97,3
"Om Puri","Arun Bali",98,3
"Om Puri","Honey Chaaya",99,3
"Om Puri","Poonam Jhawer",100,3
"Om Puri","Mahesh Manjrekar",101,3
"Om Puri","Govind Namdeo",40,3
"Apoorva Arora","Arun Bali",98,97
"Apoorva Arora","Honey Chaaya",99,97
"Apoorva Arora","Poonam Jhawer",100,97
"Apoorva Arora","Mahesh Manjrekar",101,97
"Apoorva Arora","Govind Namdeo",40,97
"Arun Bali","Honey Chaaya",99,98
"Arun Bali","Poonam Jhawer",100,98
"Arun Bali","Mahesh Manjrekar",101,98
"Arun Bali","Govind Namdeo",40,98
"Honey Chaaya","Poonam Jhawer",100,99
"Honey Chaaya","Mahesh Manjrekar",101,99
"Honey Chaaya","Govind Namdeo",40,99
"Poonam Jhawer","Mahesh Manjrekar",101,100
"Poonam Jhawer","Govind Namdeo",40,100
"Mahesh Manjrekar","Govind Namdeo",40,101
"Akshay Kumar","Imran Khan",102,1
"Akshay Kumar","Sonakshi Sinha",81,1
"Akshay Kumar","Sonali Bendre",103,1
"Akshay Kumar","Sarfaraz Khan",104,1
"Akshay Kumar","Mahesh Manjrekar",101,1
"Akshay Kumar","Abhimanyu Singh",105,1
"Akshay Kumar","Kurush Deboo",106,1
"Akshay Kumar","Pitobash",84,1
"Akshay Kumar","Chetan Hansraj",180,1
"Imran Khan","Sonakshi Sinha",81,102
"Imran Khan","Sonali Bendre",103,102
"Imran Khan","Sarfaraz Khan",104,102
"Imran Khan","Mahesh Manjrekar",101,102
"Imran Khan","Abhimanyu Singh",105,102
"Imran Khan","Kurush Deboo",106,102
"Imran Khan","Pitobash",84,102
"Imran Khan","Chetan Hansraj",180,102
"Sonakshi Sinha","Sonali Bendre",103,81
"Sonakshi Sinha","Sarfaraz Khan",104,81
"Sonakshi Sinha","Mahesh Manjrekar",101,81
"Sonakshi Sinha","Abhimanyu Singh",105,81
"Sonakshi Sinha","Kurush Deboo",106,81
"Sonakshi Sinha","Pitobash",84,81
"Sonakshi Sinha","Chetan Hansraj",180,81
"Sonali Bendre","Sarfaraz Khan",104,103
"Sonali Bendre","Mahesh Manjrekar",101,103
"Sonali Bendre","Abhimanyu Singh",105,103
"Sonali Bendre","Kurush Deboo",106,103
"Sonali Bendre","Pitobash",84,103
"Sonali Bendre","Chetan Hansraj",180,103
"Sarfaraz Khan","Mahesh Manjrekar",101,104
"Sarfaraz Khan","Abhimanyu Singh",105,104
"Sarfaraz Khan","Kurush Deboo",106,104
"Sarfaraz Khan","Pitobash",84,104
"Sarfaraz Khan","Chetan Hansraj",180,104
"Mahesh Manjrekar","Abhimanyu Singh",105,101
"Mahesh Manjrekar","Kurush Deboo",106,101
"Mahesh Manjrekar","Pitobash",84,101
"Mahesh Manjrekar","Chetan Hansraj",180,101
"Abhimanyu Singh","Kurush Deboo",106,105
"Abhimanyu Singh","Pitobash",84,105
"Abhimanyu Singh","Chetan Hansraj",180,105
"Kurush Deboo","Pitobash",84,106
"Kurush Deboo","Chetan Hansraj",180,106
"Pitobash","Chetan Hansraj",180,84
"Akshay Kumar","Sonam Kapoor",107,1
"Akshay Kumar","Radhika Apte",108,1
"Akshay Kumar","Jyoti Subhash",109,1
"Akshay Kumar","Urmila Mahanta",110,1
"Akshay Kumar","Suneel Sinha",111,1
"Akshay Kumar","Sanjay Singh",112,1
"Akshay Kumar","Rakesh Chaturvedi Om",181,1
"Sonam Kapoor","Radhika Apte",108,107
"Sonam Kapoor","Jyoti Subhash",109,107
"Sonam Kapoor","Urmila Mahanta",110,107
"Sonam Kapoor","Suneel Sinha",111,107
"Sonam Kapoor","Sanjay Singh",112,107
"Sonam Kapoor","Rakesh Chaturvedi Om",181,107
"Radhika Apte","Jyoti Subhash",109,108
"Radhika Apte","Urmila Mahanta",110,108
"Radhika Apte","Suneel Sinha",111,108
"Radhika Apte","Sanjay Singh",112,108
"Radhika Apte","Rakesh Chaturvedi Om",181,108
"Jyoti Subhash","Urmila Mahanta",110,109
"Jyoti Subhash","Suneel Sinha",111,109
"Jyoti Subhash","Sanjay Singh",112,109
"Jyoti Subhash","Rakesh Chaturvedi Om",181,109
"Urmila Mahanta","Suneel Sinha",111,110
"Urmila Mahanta","Sanjay Singh",112,110
"Urmila Mahanta","Rakesh Chaturvedi Om",181,110
"Suneel Sinha","Sanjay Singh",112,111
"Suneel Sinha","Rakesh Chaturvedi Om",181,111
"Sanjay Singh","Rakesh Chaturvedi Om",181,112
"Rishi Kapoor","Dimple Kapadia",113,93
"Rishi Kapoor","Akshay Kumar",1,93
"Rishi Kapoor","Anushka Sharma",114,93
"Rishi Kapoor","Tinnu Anand",115,93
"Rishi Kapoor","Soni Razdan",80,93
"Rishi Kapoor","Prem Chopra",116,93
"Rishi Kapoor","Masood Akhtar",117,93
"Rishi Kapoor","Jeneva Talwar",118,93
"Rishi Kapoor","Suparna Marwah",182,93
"Dimple Kapadia","Akshay Kumar",1,113
"Dimple Kapadia","Anushka Sharma",114,113
"Dimple Kapadia","Tinnu Anand",115,113
"Dimple Kapadia","Soni Razdan",80,113
"Dimple Kapadia","Prem Chopra",116,113
"Dimple Kapadia","Masood Akhtar",117,113
"Dimple Kapadia","Jeneva Talwar",118,113
"Dimple Kapadia","Suparna Marwah",182,113
"Akshay Kumar","Anushka Sharma",114,1
"Akshay Kumar","Tinnu Anand",115,1
"Akshay Kumar","Soni Razdan",80,1
"Akshay Kumar","Prem Chopra",116,1
"Akshay Kumar","Masood Akhtar",117,1
"Akshay Kumar","Jeneva Talwar",118,1
"Akshay Kumar","Suparna Marwah",182,1
"Anushka Sharma","Tinnu Anand",115,114
"Anushka Sharma","Soni Razdan",80,114
"Anushka Sharma","Prem Chopra",116,114
"Anushka Sharma","Masood Akhtar",117,114
"Anushka Sharma","Jeneva Talwar",118,114
"Anushka Sharma","Suparna Marwah",182,114
"Tinnu Anand","Soni Razdan",80,115
"Tinnu Anand","Prem Chopra",116,115
"Tinnu Anand","Masood Akhtar",117,115
"Tinnu Anand","Jeneva Talwar",118,115
"Tinnu Anand","Suparna Marwah",182,115
"Soni Razdan","Prem Chopra",116,80
"Soni Razdan","Masood Akhtar",117,80
"Soni Razdan","Jeneva Talwar",118,80
"Soni Razdan","Suparna Marwah",182,80
"Prem Chopra","Masood Akhtar",117,116
"Prem Chopra","Jeneva Talwar",118,116
"Prem Chopra","Suparna Marwah",182,116
"Masood Akhtar","Jeneva Talwar",118,117
"Masood Akhtar","Suparna Marwah",182,117
"Jeneva Talwar","Suparna Marwah",182,118
"Akshay Kumar","Sunil Shetty",119,1
"Akshay Kumar","Paresh Rawal",13,1
"Akshay Kumar","Bipasha Basu",53,1
"Akshay Kumar","Rimi Sen",120,1
"Akshay Kumar","Johny Lever",37,1
"Akshay Kumar","Manoj Joshi",32,1
"Akshay Kumar","Rajpal Yadav",24,1
"Akshay Kumar","Sharat Saxena",121,1
"Akshay Kumar","Suresh Menon",183,1
"Sunil Shetty","Paresh Rawal",13,119
"Sunil Shetty","Bipasha Basu",53,119
"Sunil Shetty","Rimi Sen",120,119
"Sunil Shetty","Johny Lever",37,119
"Sunil Shetty","Manoj Joshi",32,119
"Sunil Shetty","Rajpal Yadav",24,119
"Sunil Shetty","Sharat Saxena",121,119
"Sunil Shetty","Suresh Menon",183,119
"Paresh Rawal","Bipasha Basu",53,13
"Paresh Rawal","Rimi Sen",120,13
"Paresh Rawal","Johny Lever",37,13
"Paresh Rawal","Manoj Joshi",32,13
"Paresh Rawal","Rajpal Yadav",24,13
"Paresh Rawal","Sharat Saxena",121,13
"Paresh Rawal","Suresh Menon",183,13
"Bipasha Basu","Rimi Sen",120,53
"Bipasha Basu","Johny Lever",37,53
"Bipasha Basu","Manoj Joshi",32,53
"Bipasha Basu","Rajpal Yadav",24,53
"Bipasha Basu","Sharat Saxena",121,53
"Bipasha Basu","Suresh Menon",183,53
"Rimi Sen","Johny Lever",37,120
"Rimi Sen","Manoj Joshi",32,120
"Rimi Sen","Rajpal Yadav",24,120
"Rimi Sen","Sharat Saxena",121,120
"Rimi Sen","Suresh Menon",183,120
"Johny Lever","Manoj Joshi",32,37
"Johny Lever","Rajpal Yadav",24,37
"Johny Lever","Sharat Saxena",121,37
"Johny Lever","Suresh Menon",183,37
"Manoj Joshi","Rajpal Yadav",24,32
"Manoj Joshi","Sharat Saxena",121,32
"Manoj Joshi","Suresh Menon",183,32
"Rajpal Yadav","Sharat Saxena",121,24
"Rajpal Yadav","Suresh Menon",183,24
"Sharat Saxena","Suresh Menon",183,121
"Akshay Kumar","Sonakshi Sinha",81,1
"Akshay Kumar","Nasser",122,1
"Akshay Kumar","Yashpal Sharma",123,1
"Akshay Kumar","Paresh Ganatra",124,1
"Akshay Kumar","Gurdip Kohli",125,1
"Akshay Kumar","Mushtaq Khan",126,1
"Akshay Kumar","Amit Kumar Tiwari",184,1
"Sonakshi Sinha","Nasser",122,81
"Sonakshi Sinha","Yashpal Sharma",123,81
"Sonakshi Sinha","Paresh Ganatra",124,81
"Sonakshi Sinha","Gurdip Kohli",125,81
"Sonakshi Sinha","Mushtaq Khan",126,81
"Sonakshi Sinha","Amit Kumar Tiwari",184,81
"Nasser","Yashpal Sharma",123,122
"Nasser","Paresh Ganatra",124,122
"Nasser","Gurdip Kohli",125,122
"Nasser","Mushtaq Khan",126,122
"Nasser","Amit Kumar Tiwari",184,122
"Yashpal Sharma","Paresh Ganatra",124,123
"Yashpal Sharma","Gurdip Kohli",125,123
"Yashpal Sharma","Mushtaq Khan",126,123
"Yashpal Sharma","Amit Kumar Tiwari",184,123
"Paresh Ganatra","Gurdip Kohli",125,124
"Paresh Ganatra","Mushtaq Khan",126,124
"Paresh Ganatra","Amit Kumar Tiwari",184,124
"Gurdip Kohli","Mushtaq Khan",126,125
"Gurdip Kohli","Amit Kumar Tiwari",184,125
"Mushtaq Khan","Amit Kumar Tiwari",184,126
"Akshay Kumar","Ileana D'Cruz",127,1
"Akshay Kumar","Arjan Bajwa",128,1
"Akshay Kumar","Esha Gupta",129,1
"Akshay Kumar","Pavan Malhotra",130,1
"Akshay Kumar","Parmeet Sethi",131,1
"Akshay Kumar","Sachin Khedekar",132,1
"Akshay Kumar","Anang Desai",133,1
"Akshay Kumar","Kumud Mishra",134,1
"Akshay Kumar","Brijendra Kala",135,1
"Akshay Kumar","Usha Nadkarni",136,1
"Akshay Kumar","Kanwaljeet Singh",185,1
"Ileana D'Cruz","Arjan Bajwa",128,127
"Ileana D'Cruz","Esha Gupta",129,127
"Ileana D'Cruz","Pavan Malhotra",130,127
"Ileana D'Cruz","Parmeet Sethi",131,127
"Ileana D'Cruz","Sachin Khedekar",132,127
"Ileana D'Cruz","Anang Desai",133,127
"Ileana D'Cruz","Kumud Mishra",134,127
"Ileana D'Cruz","Brijendra Kala",135,127
"Ileana D'Cruz","Usha Nadkarni",136,127
"Ileana D'Cruz","Kanwaljeet Singh",185,127
"Arjan Bajwa","Esha Gupta",129,128
"Arjan Bajwa","Pavan Malhotra",130,128
"Arjan Bajwa","Parmeet Sethi",131,128
"Arjan Bajwa","Sachin Khedekar",132,128
"Arjan Bajwa","Anang Desai",133,128
"Arjan Bajwa","Kumud Mishra",134,128
"Arjan Bajwa","Brijendra Kala",135,128
"Arjan Bajwa","Usha Nadkarni",136,128
"Arjan Bajwa","Kanwaljeet Singh",185,128
"Esha Gupta","Pavan Malhotra",130,129
"Esha Gupta","Parmeet Sethi",131,129
"Esha Gupta","Sachin Khedekar",132,129
"Esha Gupta","Anang Desai",133,129
"Esha Gupta","Kumud Mishra",134,129
"Esha Gupta","Brijendra Kala",135,129
"Esha Gupta","Usha Nadkarni",136,129
"Esha Gupta","Kanwaljeet Singh",185,129
"Pavan Malhotra","Parmeet Sethi",131,130
"Pavan Malhotra","Sachin Khedekar",132,130
"Pavan Malhotra","Anang Desai",133,130
"Pavan Malhotra","Kumud Mishra",134,130
"Pavan Malhotra","Brijendra Kala",135,130
"Pavan Malhotra","Usha Nadkarni",136,130
"Pavan Malhotra","Kanwaljeet Singh",185,130
"Parmeet Sethi","Sachin Khedekar",132,131
"Parmeet Sethi","Anang Desai",133,131
"Parmeet Sethi","Kumud Mishra",134,131
"Parmeet Sethi","Brijendra Kala",135,131
"Parmeet Sethi","Usha Nadkarni",136,131
"Parmeet Sethi","Kanwaljeet Singh",185,131
"Sachin Khedekar","Anang Desai",133,132
"Sachin Khedekar","Kumud Mishra",134,132
"Sachin Khedekar","Brijendra Kala",135,132
"Sachin Khedekar","Usha Nadkarni",136,132
"Sachin Khedekar","Kanwaljeet Singh",185,132
"Anang Desai","Kumud Mishra",134,133
"Anang Desai","Brijendra Kala",135,133
"Anang Desai","Usha Nadkarni",136,133
"Anang Desai","Kanwaljeet Singh",185,133
"Kumud Mishra","Brijendra Kala",135,134
"Kumud Mishra","Usha Nadkarni",136,134
"Kumud Mishra","Kanwaljeet Singh",185,134
"Brijendra Kala","Usha Nadkarni",136,135
"Brijendra Kala","Kanwaljeet Singh",185,135
"Usha Nadkarni","Kanwaljeet Singh",185,136
"Akshay Kumar","Manoj Bajpayee",17,1
"Akshay Kumar","Anupam Kher",77,1
"Akshay Kumar","Jimmy Shergill",137,1
"Akshay Kumar","Kajal Aggarwal",138,1
"Akshay Kumar","Divya Dutta",139,1
"Akshay Kumar","Kharaj Mukherjee",140,1
"Akshay Kumar","Rajesh Sharma",141,1
"Akshay Kumar","Kishore Kadam",142,1
"Akshay Kumar","Neeru Bajwa",143,1
"Akshay Kumar","Deep Raj Rana",144,1
"Akshay Kumar","Neetu Singh",186,1
"Manoj Bajpayee","Anupam Kher",77,17
"Manoj Bajpayee","Jimmy Shergill",137,17
"Manoj Bajpayee","Kajal Aggarwal",138,17
"Manoj Bajpayee","Divya Dutta",139,17
"Manoj Bajpayee","Kharaj Mukherjee",140,17
"Manoj Bajpayee","Rajesh Sharma",141,17
"Manoj Bajpayee","Kishore Kadam",142,17
"Manoj Bajpayee","Neeru Bajwa",143,17
"Manoj Bajpayee","Deep Raj Rana",144,17
"Manoj Bajpayee","Neetu Singh",186,17
"Anupam Kher","Jimmy Shergill",137,77
"Anupam Kher","Kajal Aggarwal",138,77
"Anupam Kher","Divya Dutta",139,77
"Anupam Kher","Kharaj Mukherjee",140,77
"Anupam Kher","Rajesh Sharma",141,77
"Anupam Kher","Kishore Kadam",142,77
"Anupam Kher","Neeru Bajwa",143,77
"Anupam Kher","Deep Raj Rana",144,77
"Anupam Kher","Neetu Singh",186,77
"Jimmy Shergill","Kajal Aggarwal",138,137
"Jimmy Shergill","Divya Dutta",139,137
"Jimmy Shergill","Kharaj Mukherjee",140,137
"Jimmy Shergill","Rajesh Sharma",141,137
"Jimmy Shergill","Kishore Kadam",142,137
"Jimmy Shergill","Neeru Bajwa",143,137
"Jimmy Shergill","Deep Raj Rana",144,137
"Jimmy Shergill","Neetu Singh",186,137
"Kajal Aggarwal","Divya Dutta",139,138
"Kajal Aggarwal","Kharaj Mukherjee",140,138
"Kajal Aggarwal","Rajesh Sharma",141,138
"Kajal Aggarwal","Kishore Kadam",142,138
"Kajal Aggarwal","Neeru Bajwa",143,138
"Kajal Aggarwal","Deep Raj Rana",144,138
"Kajal Aggarwal","Neetu Singh",186,138
"Divya Dutta","Kharaj Mukherjee",140,139
"Divya Dutta","Rajesh Sharma",141,139
"Divya Dutta","Kishore Kadam",142,139
"Divya Dutta","Neeru Bajwa",143,139
"Divya Dutta","Deep Raj Rana",144,139
"Divya Dutta","Neetu Singh",186,139
"Kharaj Mukherjee","Rajesh Sharma",141,140
"Kharaj Mukherjee","Kishore Kadam",142,140
"Kharaj Mukherjee","Neeru Bajwa",143,140
"Kharaj Mukherjee","Deep Raj Rana",144,140
"Kharaj Mukherjee","Neetu Singh",186,140
"Rajesh Sharma","Kishore Kadam",142,141
"Rajesh Sharma","Neeru Bajwa",143,141
"Rajesh Sharma","Deep Raj Rana",144,141
"Rajesh Sharma","Neetu Singh",186,141
"Kishore Kadam","Neeru Bajwa",143,142
"Kishore Kadam","Deep Raj Rana",144,142
"Kishore Kadam","Neetu Singh",186,142
"Neeru Bajwa","Deep Raj Rana",144,143
"Neeru Bajwa","Neetu Singh",186,143
"Deep Raj Rana","Neetu Singh",186,144
"Katrina Kaif","Akshay Kumar",1,52
"Katrina Kaif","Akshaye Khanna",145,52
"Katrina Kaif","Arya Babbar",146,52
"Katrina Kaif","Rajiv Lakshman",147,52
"Katrina Kaif","Raghu Ram",148,52
"Katrina Kaif","Vijay Maurya",149,52
"Katrina Kaif","Dharampal",150,52
"Katrina Kaif","Ali Asghar",151,52
"Katrina Kaif","Murli Sharma",187,52
"Akshay Kumar","Akshaye Khanna",145,1
"Akshay Kumar","Arya Babbar",146,1
"Akshay Kumar","Rajiv Lakshman",147,1
"Akshay Kumar","Raghu Ram",148,1
"Akshay Kumar","Vijay Maurya",149,1
"Akshay Kumar","Dharampal",150,1
"Akshay Kumar","Ali Asghar",151,1
"Akshay Kumar","Murli Sharma",187,1
"Akshaye Khanna","Arya Babbar",146,145
"Akshaye Khanna","Rajiv Lakshman",147,145
"Akshaye Khanna","Raghu Ram",148,145
"Akshaye Khanna","Vijay Maurya",149,145
"Akshaye Khanna","Dharampal",150,145
"Akshaye Khanna","Ali Asghar",151,145
"Akshaye Khanna","Murli Sharma",187,145
"Arya Babbar","Rajiv Lakshman",147,146
"Arya Babbar","Raghu Ram",148,146
"Arya Babbar","Vijay Maurya",149,146
"Arya Babbar","Dharampal",150,146
"Arya Babbar","Ali Asghar",151,146
"Arya Babbar","Murli Sharma",187,146
"Rajiv Lakshman","Raghu Ram",148,147
"Rajiv Lakshman","Vijay Maurya",149,147
"Rajiv Lakshman","Dharampal",150,147
"Rajiv Lakshman","Ali Asghar",151,147
"Rajiv Lakshman","Murli Sharma",187,147
"Raghu Ram","Vijay Maurya",149,148
"Raghu Ram","Dharampal",150,148
"Raghu Ram","Ali Asghar",151,148
"Raghu Ram","Murli Sharma",187,148
"Vijay Maurya","Dharampal",150,149
"Vijay Maurya","Ali Asghar",151,149
"Vijay Maurya","Murli Sharma",187,149
"Dharampal","Ali Asghar",151,150
"Dharampal","Murli Sharma",187,150
"Ali Asghar","Murli Sharma",187,151
"Akshay Kumar","Bobby Deol",152,1
"Akshay Kumar","Sonam Kapoor",107,1
"Akshay Kumar","Irrfan Khan",153,1
"Akshay Kumar","Sunil Shetty",119,1
"Akshay Kumar","Rimi Sen",120,1
"Akshay Kumar","Celina Jaitly",188,1
"Bobby Deol","Sonam Kapoor",107,152
"Bobby Deol","Irrfan Khan",153,152
"Bobby Deol","Sunil Shetty",119,152
"Bobby Deol","Rimi Sen",120,152
"Bobby Deol","Celina Jaitly",188,152
"Sonam Kapoor","Irrfan Khan",153,107
"Sonam Kapoor","Sunil Shetty",119,107
"Sonam Kapoor","Rimi Sen",120,107
"Sonam Kapoor","Celina Jaitly",188,107
"Irrfan Khan","Sunil Shetty",119,153
"Irrfan Khan","Rimi Sen",120,153
"Irrfan Khan","Celina Jaitly",188,153
"Sunil Shetty","Rimi Sen",120,119
"Sunil Shetty","Celina Jaitly",188,119
"Rimi Sen","Celina Jaitly",188,120
"Akshay Kumar","Annu Kapoor",154,1
"Akshay Kumar","Piyush Mishra",155,1
"Akshay Kumar","Lisa Haydon",156,1
"Akshay Kumar","Anupam Kher",77,1
"Annu Kapoor","Piyush Mishra",155,154
"Annu Kapoor","Lisa Haydon",156,154
"Annu Kapoor","Anupam Kher",77,154
"Piyush Mishra","Lisa Haydon",156,155
"Piyush Mishra","Anupam Kher",77,155
"Lisa Haydon","Anupam Kher",77,156
"Akshay Kumar","Bhumi Pednekar",157,1
"Akshay Kumar","Divyendu Sharma",158,1
"Akshay Kumar","Atul Srivastava",159,1
"Akshay Kumar","Anupam Kher",77,1
"Akshay Kumar","Ayesha Raza Mishra",160,1
"Akshay Kumar","Mukesh S Bhatt",161,1
"Akshay Kumar","Shubha Khote",162,1
"Akshay Kumar","Sudhir Pandey",189,1
"Bhumi Pednekar","Divyendu Sharma",158,157
"Bhumi Pednekar","Atul Srivastava",159,157
"Bhumi Pednekar","Anupam Kher",77,157
"Bhumi Pednekar","Ayesha Raza Mishra",160,157
"Bhumi Pednekar","Mukesh S Bhatt",161,157
"Bhumi Pednekar","Shubha Khote",162,157
"Bhumi Pednekar","Sudhir Pandey",189,157
"Divyendu Sharma","Atul Srivastava",159,158
"Divyendu Sharma","Anupam Kher",77,158
"Divyendu Sharma","Ayesha Raza Mishra",160,158
"Divyendu Sharma","Mukesh S Bhatt",161,158
"Divyendu Sharma","Shubha Khote",162,158
"Divyendu Sharma","Sudhir Pandey",189,158
"Atul Srivastava","Anupam Kher",77,159
"Atul Srivastava","Ayesha Raza Mishra",160,159
"Atul Srivastava","Mukesh S Bhatt",161,159
"Atul Srivastava","Shubha Khote",162,159
"Atul Srivastava","Sudhir Pandey",189,159
"Anupam Kher","Ayesha Raza Mishra",160,77
"Anupam Kher","Mukesh S Bhatt",161,77
"Anupam Kher","Shubha Khote",162,77
"Anupam Kher","Sudhir Pandey",189,77
"Ayesha Raza Mishra","Mukesh S Bhatt",161,160
"Ayesha Raza Mishra","Shubha Khote",162,160
"Ayesha Raza Mishra","Sudhir Pandey",189,160
"Mukesh S Bhatt","Shubha Khote",162,161
"Mukesh S Bhatt","Sudhir Pandey",189,161
"Shubha Khote","Sudhir Pandey",189,162
"Akshay Kumar","Katrina Kaif",52,1
"Akshay Kumar","Nana Patekar",163,1
"Akshay Kumar","Anil Kapoor",14,1
"Akshay Kumar","Paresh Rawal",13,1
"Akshay Kumar","Mallika Sherawat",164,1
"Akshay Kumar","Feroz Khan",165,1
"Akshay Kumar","Ruslaan Mumtaz",166,1
"Akshay Kumar","Sunil Shetty",119,1
"Akshay Kumar","Malaika Arora",167,1
"Akshay Kumar","Asrani",28,1
"Katrina Kaif","Nana Patekar",163,52
"Katrina Kaif","Anil Kapoor",14,52
"Katrina Kaif","Paresh Rawal",13,52
"Katrina Kaif","Mallika Sherawat",164,52
"Katrina Kaif","Feroz Khan",165,52
"Katrina Kaif","Ruslaan Mumtaz",166,52
"Katrina Kaif","Sunil Shetty",119,52
"Katrina Kaif","Malaika Arora",167,52
"Katrina Kaif","Asrani",28,52
"Nana Patekar","Anil Kapoor",14,163
"Nana Patekar","Paresh Rawal",13,163
"Nana Patekar","Mallika Sherawat",164,163
"Nana Patekar","Feroz Khan",165,163
"Nana Patekar","Ruslaan Mumtaz",166,163
"Nana Patekar","Sunil Shetty",119,163
"Nana Patekar","Malaika Arora",167,163
"Nana Patekar","Asrani",28,163
"Anil Kapoor","Paresh Rawal",13,14
"Anil Kapoor","Mallika Sherawat",164,14
"Anil Kapoor","Feroz Khan",165,14
"Anil Kapoor","Ruslaan Mumtaz",166,14
"Anil Kapoor","Sunil Shetty",119,14
"Anil Kapoor","Malaika Arora",167,14
"Anil Kapoor","Asrani",28,14
"Paresh Rawal","Mallika Sherawat",164,13
"Paresh Rawal","Feroz Khan",165,13
"Paresh Rawal","Ruslaan Mumtaz",166,13
"Paresh Rawal","Sunil Shetty",119,13
"Paresh Rawal","Malaika Arora",167,13
"Paresh Rawal","Asrani",28,13
"Mallika Sherawat","Feroz Khan",165,164
"Mallika Sherawat","Ruslaan Mumtaz",166,164
"Mallika Sherawat","Sunil Shetty",119,164
"Mallika Sherawat","Malaika Arora",167,164
"Mallika Sherawat","Asrani",28,164
"Feroz Khan","Ruslaan Mumtaz",166,165
"Feroz Khan","Sunil Shetty",119,165
"Feroz Khan","Malaika Arora",167,165
"Feroz Khan","Asrani",28,165
"Ruslaan Mumtaz","Sunil Shetty",119,166
"Ruslaan Mumtaz","Malaika Arora",167,166
"Ruslaan Mumtaz","Asrani",28,166
"Sunil Shetty","Malaika Arora",167,119
"Sunil Shetty","Asrani",28,119
"Malaika Arora","Asrani",28,167
