"from","to","target","source"
"Kulbhushan Kharbanda","Sreela Mazumdar",111,108
"Kulbhushan Kharbanda","Neena Gupta",141,108
"Saeed Jaffrey","Om Puri",110,109
"Saeed Jaffrey","Sreela Mazumdar",111,109
"Saeed Jaffrey","Neena Gupta",141,109
"Om Puri","Sreela Mazumdar",111,110
"Om Puri","Neena Gupta",141,110
"Sreela Mazumdar","Neena Gupta",141,111
"Shabana Azmi","Naseeruddin Shah",1,106
"Shabana Azmi","Saeed Jaffrey",109,106
"Shabana Azmi","Jugal Hansraj",112,106
"Shabana Azmi","Urmila Matondkar",41,106
"Shabana Azmi","Aradhana Srivastav",113,106
"Shabana Azmi","Tanuja",114,106
"Shabana Azmi","Supriya Pathak",35,106
"Naseeruddin Shah","Saeed Jaffrey",109,1
"Naseeruddin Shah","Jugal Hansraj",112,1
"Naseeruddin Shah","Urmila Matondkar",41,1
"Naseeruddin Shah","Aradhana Srivastav",113,1
"Naseeruddin Shah","Tanuja",114,1
"Naseeruddin Shah","Supriya Pathak",35,1
"Saeed Jaffrey","Jugal Hansraj",112,109
"Saeed Jaffrey","Urmila Matondkar",41,109
"Saeed Jaffrey","Aradhana Srivastav",113,109
"Saeed Jaffrey","Tanuja",114,109
"Saeed Jaffrey","Supriya Pathak",35,109
"Jugal Hansraj","Urmila Matondkar",41,112
"Jugal Hansraj","Aradhana Srivastav",113,112
"Jugal Hansraj","Tanuja",114,112
"Jugal Hansraj","Supriya Pathak",35,112
"Urmila Matondkar","Aradhana Srivastav",113,41
"Urmila Matondkar","Tanuja",114,41
"Urmila Matondkar","Supriya Pathak",35,41
"Aradhana Srivastav","Tanuja",114,113
"Aradhana Srivastav","Supriya Pathak",35,113
"Tanuja","Supriya Pathak",35,114
"Naseeruddin Shah","Mahie Gill",115,1
"Naseeruddin Shah","Sabyasachi Chakraborty",116,1
"Naseeruddin Shah","Rudranil Ghosh",117,1
"Naseeruddin Shah","Iravati Harshe",118,1
"Naseeruddin Shah","Churni Ganguly",119,1
"Naseeruddin Shah","June Maliah",120,1
"Naseeruddin Shah","Purav Bhandare",121,1
"Naseeruddin Shah","Shridhar Watsar",172,1
"Mahie Gill","Sabyasachi Chakraborty",116,115
"Mahie Gill","Rudranil Ghosh",117,115
"Mahie Gill","Iravati Harshe",118,115
"Mahie Gill","Churni Ganguly",119,115
"Mahie Gill","June Maliah",120,115
"Mahie Gill","Purav Bhandare",121,115
"Mahie Gill","Shridhar Watsar",172,115
"Sabyasachi Chakraborty","Rudranil Ghosh",117,116
"Sabyasachi Chakraborty","Iravati Harshe",118,116
"Sabyasachi Chakraborty","Churni Ganguly",119,116
"Sabyasachi Chakraborty","June Maliah",120,116
"Sabyasachi Chakraborty","Purav Bhandare",121,116
"Sabyasachi Chakraborty","Shridhar Watsar",172,116
"Rudranil Ghosh","Iravati Harshe",118,117
"Rudranil Ghosh","Churni Ganguly",119,117
"Rudranil Ghosh","June Maliah",120,117
"Rudranil Ghosh","Purav Bhandare",121,117
"Rudranil Ghosh","Shridhar Watsar",172,117
"Iravati Harshe","Churni Ganguly",119,118
"Iravati Harshe","June Maliah",120,118
"Iravati Harshe","Purav Bhandare",121,118
"Iravati Harshe","Shridhar Watsar",172,118
"Churni Ganguly","June Maliah",120,119
"Churni Ganguly","Purav Bhandare",121,119
"Churni Ganguly","Shridhar Watsar",172,119
"June Maliah","Purav Bhandare",121,120
"June Maliah","Shridhar Watsar",172,120
"Purav Bhandare","Shridhar Watsar",172,121
"Omkar Das Manikpuri","Raghuvir Yadav",123,122
"Omkar Das Manikpuri","Malaika Shenoy",124,122
"Omkar Das Manikpuri","Nawazuddin Siddiqui",125,122
"Omkar Das Manikpuri","Naseeruddin Shah",1,122
"Omkar Das Manikpuri","Sitaram Panchal",126,122
"Omkar Das Manikpuri","Shalini Vatsa",127,122
"Omkar Das Manikpuri","Farrukh Jaffar",128,122
"Omkar Das Manikpuri","Aamir Bashir",18,122
"Omkar Das Manikpuri","Vishal Om Prakash",173,122
"Raghuvir Yadav","Malaika Shenoy",124,123
"Raghuvir Yadav","Nawazuddin Siddiqui",125,123
"Raghuvir Yadav","Naseeruddin Shah",1,123
"Raghuvir Yadav","Sitaram Panchal",126,123
"Raghuvir Yadav","Shalini Vatsa",127,123
"Raghuvir Yadav","Farrukh Jaffar",128,123
"Raghuvir Yadav","Aamir Bashir",18,123
"Raghuvir Yadav","Vishal Om Prakash",173,123
"Malaika Shenoy","Nawazuddin Siddiqui",125,124
"Malaika Shenoy","Naseeruddin Shah",1,124
"Malaika Shenoy","Sitaram Panchal",126,124
"Malaika Shenoy","Shalini Vatsa",127,124
"Malaika Shenoy","Farrukh Jaffar",128,124
"Malaika Shenoy","Aamir Bashir",18,124
"Malaika Shenoy","Vishal Om Prakash",173,124
"Nawazuddin Siddiqui","Naseeruddin Shah",1,125
"Nawazuddin Siddiqui","Sitaram Panchal",126,125
"Nawazuddin Siddiqui","Shalini Vatsa",127,125
"Nawazuddin Siddiqui","Farrukh Jaffar",128,125
"Nawazuddin Siddiqui","Aamir Bashir",18,125
"Nawazuddin Siddiqui","Vishal Om Prakash",173,125
"Naseeruddin Shah","Sitaram Panchal",126,1
"Naseeruddin Shah","Shalini Vatsa",127,1
"Naseeruddin Shah","Farrukh Jaffar",128,1
"Naseeruddin Shah","Aamir Bashir",18,1
"Naseeruddin Shah","Vishal Om Prakash",173,1
"Sitaram Panchal","Shalini Vatsa",127,126
"Sitaram Panchal","Farrukh Jaffar",128,126
"Sitaram Panchal","Aamir Bashir",18,126
"Sitaram Panchal","Vishal Om Prakash",173,126
"Shalini Vatsa","Farrukh Jaffar",128,127
"Shalini Vatsa","Aamir Bashir",18,127
"Shalini Vatsa","Vishal Om Prakash",173,127
"Farrukh Jaffar","Aamir Bashir",18,128
"Farrukh Jaffar","Vishal Om Prakash",173,128
"Aamir Bashir","Vishal Om Prakash",173,18
"Ajay Devgn","Nana Patekar",130,129
"Ajay Devgn","Ranbir Kapoor",131,129
"Ajay Devgn","Katrina Kaif",132,129
"Ajay Devgn","Arjun Rampal",133,129
"Ajay Devgn","Manoj Bajpayee",22,129
"Ajay Devgn","Sarah Thompson",134,129
"Ajay Devgn","Naseeruddin Shah",1,129
"Nana Patekar","Ranbir Kapoor",131,130
"Nana Patekar","Katrina Kaif",132,130
"Nana Patekar","Arjun Rampal",133,130
"Nana Patekar","Manoj Bajpayee",22,130
"Nana Patekar","Sarah Thompson",134,130
"Nana Patekar","Naseeruddin Shah",1,130
"Ranbir Kapoor","Katrina Kaif",132,131
"Ranbir Kapoor","Arjun Rampal",133,131
"Ranbir Kapoor","Manoj Bajpayee",22,131
"Ranbir Kapoor","Sarah Thompson",134,131
"Ranbir Kapoor","Naseeruddin Shah",1,131
"Katrina Kaif","Arjun Rampal",133,132
"Katrina Kaif","Manoj Bajpayee",22,132
"Katrina Kaif","Sarah Thompson",134,132
"Katrina Kaif","Naseeruddin Shah",1,132
"Arjun Rampal","Manoj Bajpayee",22,133
"Arjun Rampal","Sarah Thompson",134,133
"Arjun Rampal","Naseeruddin Shah",1,133
"Manoj Bajpayee","Sarah Thompson",134,22
"Manoj Bajpayee","Naseeruddin Shah",1,22
"Sarah Thompson","Naseeruddin Shah",1,134
"Mithun Chakraborty","Naseeruddin Shah",1,135
"Mithun Chakraborty","Irina Kushnareva",136,135
"Mithun Chakraborty","Varsha Usgaonkar",137,135
"Mithun Chakraborty","Gulshan Grover",5,135
"Mithun Chakraborty","Anjana Mumtaz",46,135
"Mithun Chakraborty","Amrish Puri",107,135
"Mithun Chakraborty","Amrit Pal",138,135
"Mithun Chakraborty","Achyut Potdar",139,135
"Mithun Chakraborty","Lilliput",174,135
"Naseeruddin Shah","Irina Kushnareva",136,1
"Naseeruddin Shah","Varsha Usgaonkar",137,1
"Naseeruddin Shah","Gulshan Grover",5,1
"Naseeruddin Shah","Anjana Mumtaz",46,1
"Naseeruddin Shah","Amrish Puri",107,1
"Naseeruddin Shah","Amrit Pal",138,1
"Naseeruddin Shah","Achyut Potdar",139,1
"Naseeruddin Shah","Lilliput",174,1
"Irina Kushnareva","Varsha Usgaonkar",137,136
"Irina Kushnareva","Gulshan Grover",5,136
"Irina Kushnareva","Anjana Mumtaz",46,136
"Irina Kushnareva","Amrish Puri",107,136
"Irina Kushnareva","Amrit Pal",138,136
"Irina Kushnareva","Achyut Potdar",139,136
"Irina Kushnareva","Lilliput",174,136
"Varsha Usgaonkar","Gulshan Grover",5,137
"Varsha Usgaonkar","Anjana Mumtaz",46,137
"Varsha Usgaonkar","Amrish Puri",107,137
"Varsha Usgaonkar","Amrit Pal",138,137
"Varsha Usgaonkar","Achyut Potdar",139,137
"Varsha Usgaonkar","Lilliput",174,137
"Gulshan Grover","Anjana Mumtaz",46,5
"Gulshan Grover","Amrish Puri",107,5
"Gulshan Grover","Amrit Pal",138,5
"Gulshan Grover","Achyut Potdar",139,5
"Gulshan Grover","Lilliput",174,5
"Anjana Mumtaz","Amrish Puri",107,46
"Anjana Mumtaz","Amrit Pal",138,46
"Anjana Mumtaz","Achyut Potdar",139,46
"Anjana Mumtaz","Lilliput",174,46
"Amrish Puri","Amrit Pal",138,107
"Amrish Puri","Achyut Potdar",139,107
"Amrish Puri","Lilliput",174,107
"Amrit Pal","Achyut Potdar",139,138
"Amrit Pal","Lilliput",174,138
"Achyut Potdar","Lilliput",174,139
"Leela Naidu","Neena Gupta",141,140
"Leela Naidu","Anita Kanwar",142,140
"Leela Naidu","Soni Razdan",143,140
"Leela Naidu","Dalip Tahil",144,140
"Leela Naidu","K.K. Raina",145,140
"Leela Naidu","Kunal Kapoor",146,140
"Leela Naidu","Keith Stevenson",147,140
"Leela Naidu","Naseeruddin Shah",1,140
"Leela Naidu","Kulbhushan Kharbanda",108,140
"Neena Gupta","Anita Kanwar",142,141
"Neena Gupta","Soni Razdan",143,141
"Neena Gupta","Dalip Tahil",144,141
"Neena Gupta","K.K. Raina",145,141
"Neena Gupta","Kunal Kapoor",146,141
"Neena Gupta","Keith Stevenson",147,141
"Neena Gupta","Naseeruddin Shah",1,141
"Neena Gupta","Kulbhushan Kharbanda",108,141
"Anita Kanwar","Soni Razdan",143,142
"Anita Kanwar","Dalip Tahil",144,142
"Anita Kanwar","K.K. Raina",145,142
"Anita Kanwar","Kunal Kapoor",146,142
"Anita Kanwar","Keith Stevenson",147,142
"Anita Kanwar","Naseeruddin Shah",1,142
"Anita Kanwar","Kulbhushan Kharbanda",108,142
"Soni Razdan","Dalip Tahil",144,143
"Soni Razdan","K.K. Raina",145,143
"Soni Razdan","Kunal Kapoor",146,143
"Soni Razdan","Keith Stevenson",147,143
"Soni Razdan","Naseeruddin Shah",1,143
"Soni Razdan","Kulbhushan Kharbanda",108,143
"Dalip Tahil","K.K. Raina",145,144
"Dalip Tahil","Kunal Kapoor",146,144
"Dalip Tahil","Keith Stevenson",147,144
"Dalip Tahil","Naseeruddin Shah",1,144
"Dalip Tahil","Kulbhushan Kharbanda",108,144
"K.K. Raina","Kunal Kapoor",146,145
"K.K. Raina","Keith Stevenson",147,145
"K.K. Raina","Naseeruddin Shah",1,145
"K.K. Raina","Kulbhushan Kharbanda",108,145
"Kunal Kapoor","Keith Stevenson",147,146
"Kunal Kapoor","Naseeruddin Shah",1,146
"Kunal Kapoor","Kulbhushan Kharbanda",108,146
"Keith Stevenson","Naseeruddin Shah",1,147
"Keith Stevenson","Kulbhushan Kharbanda",108,147
"Naseeruddin Shah","Kulbhushan Kharbanda",108,1
"Naseeruddin Shah","Kalki Koechlin",148,1
"Naseeruddin Shah","Rajat Kapoor",149,1
"Naseeruddin Shah","Rajeev Ravindranathan",150,1
"Naseeruddin Shah","Ratnabali Bhattacharjee",151,1
"Naseeruddin Shah","Suhasini",152,1
"Naseeruddin Shah","Arjun Mathur",28,1
"Kalki Koechlin","Rajat Kapoor",149,148
"Kalki Koechlin","Rajeev Ravindranathan",150,148
"Kalki Koechlin","Ratnabali Bhattacharjee",151,148
"Kalki Koechlin","Suhasini",152,148
"Kalki Koechlin","Arjun Mathur",28,148
"Rajat Kapoor","Rajeev Ravindranathan",150,149
"Rajat Kapoor","Ratnabali Bhattacharjee",151,149
"Rajat Kapoor","Suhasini",152,149
"Rajat Kapoor","Arjun Mathur",28,149
"Rajeev Ravindranathan","Ratnabali Bhattacharjee",151,150
"Rajeev Ravindranathan","Suhasini",152,150
"Rajeev Ravindranathan","Arjun Mathur",28,150
"Ratnabali Bhattacharjee","Suhasini",152,151
"Ratnabali Bhattacharjee","Arjun Mathur",28,151
"Suhasini","Arjun Mathur",28,152
"Hrithik Roshan","Abhay Deol",154,153
"Hrithik Roshan","Farhan Akhtar",155,153
"Hrithik Roshan","Katrina Kaif",132,153
"Hrithik Roshan","Kalki Koechlin",148,153
"Hrithik Roshan","Deepti Naval",91,153
"Hrithik Roshan","Naseeruddin Shah",1,153
"Hrithik Roshan","Ariadna Cabrol",175,153
"Abhay Deol","Farhan Akhtar",155,154
"Abhay Deol","Katrina Kaif",132,154
"Abhay Deol","Kalki Koechlin",148,154
"Abhay Deol","Deepti Naval",91,154
"Abhay Deol","Naseeruddin Shah",1,154
"Abhay Deol","Ariadna Cabrol",175,154
"Farhan Akhtar","Katrina Kaif",132,155
"Farhan Akhtar","Kalki Koechlin",148,155
"Farhan Akhtar","Deepti Naval",91,155
"Farhan Akhtar","Naseeruddin Shah",1,155
"Farhan Akhtar","Ariadna Cabrol",175,155
"Katrina Kaif","Kalki Koechlin",148,132
"Katrina Kaif","Deepti Naval",91,132
"Katrina Kaif","Naseeruddin Shah",1,132
"Katrina Kaif","Ariadna Cabrol",175,132
"Kalki Koechlin","Deepti Naval",91,148
"Kalki Koechlin","Naseeruddin Shah",1,148
"Kalki Koechlin","Ariadna Cabrol",175,148
"Deepti Naval","Naseeruddin Shah",1,91
"Deepti Naval","Ariadna Cabrol",175,91
"Naseeruddin Shah","Ariadna Cabrol",175,1
